"CLOSE_DEF_PERSON_ID","GP","G","DEFENSE_CATEGORY","FREQ","D_FGM","D_FGA","D_FG_PCT","NORMAL_FG_PCT","PCT_PLUSMINUS","DEF_PERSON_NAME"
"202706","11"," 9","Less Than 6 Ft","0.309","2.27"," 3.09","0.735","0.607"," 0.128","Jordan Hamilton"
"202706","11","10","Less Than 10 Ft","0.418","2.45"," 4.18","0.587","0.542"," 0.045","Jordan Hamilton"
"202706","11","11","Greater Than 15 Ft","0.500","1.64"," 5.00","0.327","0.361","-0.033","Jordan Hamilton"
"201950","65","65","Overall","1.000","5.03","10.75","0.468","0.440","0.027","Jrue Holiday"
"201950","65","64","3 Pointers","0.432","1.69"," 4.65","0.364","0.358","0.007","Jrue Holiday"
"201950","65","65","2 Pointers","0.568","3.34"," 6.11","0.547","0.486","0.061","Jrue Holiday"
"201950","65","56","Less Than 6 Ft","0.210","1.57"," 2.26","0.694","0.600","0.094","Jrue Holiday"
"201950","65","61","Less Than 10 Ft","0.290","2.09"," 3.12","0.670","0.545","0.125","Jrue Holiday"
"201950","65","65","Greater Than 15 Ft","0.621","2.52"," 6.68","0.378","0.372","0.006","Jrue Holiday"
"2570","37","37","Overall","1.000","3.49","6.68","0.522","0.475"," 0.047","Kendrick Perkins"
"2570","37","20","3 Pointers","0.142","0.51","0.95","0.543","0.355"," 0.187","Kendrick Perkins"
"2570","37","36","2 Pointers","0.858","2.97","5.73","0.519","0.503"," 0.016","Kendrick Perkins"
"2570","37","33","Less Than 6 Ft","0.393","1.59","2.62","0.608","0.608"," 0.001","Kendrick Perkins"
"2570","37","34","Less Than 10 Ft","0.530","1.95","3.54","0.550","0.553","-0.003","Kendrick Perkins"
"2570","37","33","Greater Than 15 Ft","0.385","1.27","2.57","0.495","0.385"," 0.110","Kendrick Perkins"
"202337","41","41","Overall","1.000","3.95","8.27","0.478","0.444","0.034","Luke Babbitt"
"202337","41","34","3 Pointers","0.298","0.93","2.46","0.376","0.349","0.027","Luke Babbitt"
"202337","41","39","2 Pointers","0.702","3.02","5.80","0.521","0.486","0.035","Luke Babbitt"
"202337","41","32","Less Than 6 Ft","0.280","1.59","2.32","0.684","0.612","0.073","Luke Babbitt"
"202337","41","38","Less Than 10 Ft","0.442","2.07","3.66","0.567","0.544","0.023","Luke Babbitt"
"202337","41","40","Greater Than 15 Ft","0.484","1.63","4.00","0.409","0.363","0.046","Luke Babbitt"
"101126","2","2","Overall","1.000","3.0","7.5","0.400","0.489","-0.089","Nate Robinson"
"101126","2","2","3 Pointers","0.333","0.5","2.5","0.200","0.362","-0.162","Nate Robinson"
"101126","2","2","2 Pointers","0.667","2.5","5.0","0.500","0.518","-0.018","Nate Robinson"
"101126","2","1","Less Than 6 Ft","0.067","0.0","0.5","0.000","0.554","-0.554","Nate Robinson"
"101126","2","2","Less Than 10 Ft","0.133","0.5","1.0","0.500","0.497"," 0.003","Nate Robinson"
"101126","2","2","Greater Than 15 Ft","0.533","0.5","4.0","0.125","0.380","-0.255","Nate Robinson"
"202708","45","45","Overall","1.000","3.18","6.44","0.493","0.439"," 0.054","Norris Cole"
"202708","45","39","3 Pointers","0.331","0.76","2.13","0.354","0.355","-0.001","Norris Cole"
"202708","45","45","2 Pointers","0.669","2.42","4.31","0.562","0.478"," 0.084","Norris Cole"
"202708","45","35","Less Than 6 Ft","0.228","1.13","1.47","0.773","0.597"," 0.176","Norris Cole"
"202708","45","41","Less Than 10 Ft","0.355","1.58","2.29","0.689","0.537"," 0.152","Norris Cole"
"202708","45","44","Greater Than 15 Ft","0.538","1.29","3.47","0.372","0.373","-0.001","Norris Cole"
"201600","65","65","Overall","1.000","3.80","7.72","0.492","0.485"," 0.007","Omer Asik"
"201600","65","24","3 Pointers","0.076","0.14","0.58","0.237","0.353","-0.117","Omer Asik"
"201600","65","65","2 Pointers","0.924","3.66","7.14","0.513","0.506"," 0.007","Omer Asik"
"201600","65","61","Less Than 6 Ft","0.462","2.05","3.57","0.573","0.610","-0.036","Omer Asik"
"201600","65","65","Less Than 10 Ft","0.606","2.62","4.68","0.559","0.560","-0.001","Omer Asik"
"201600","65","55","Greater Than 15 Ft","0.321","0.94","2.48","0.379","0.377"," 0.002","Omer Asik"
"203111","6","6","Overall","1.000","3.33","6.00","0.556","0.463","0.093","Orlando Johnson"
"203111","6","6","3 Pointers","0.389","1.00","2.33","0.429","0.397","0.031","Orlando Johnson"
"203111","6","5","2 Pointers","0.611","2.33","3.67","0.636","0.509","0.127","Orlando Johnson"
"203111","6","3","Less Than 6 Ft","0.194","0.83","1.17","0.714","0.619","0.095","Orlando Johnson"
"203111","6","4","Less Than 10 Ft","0.361","1.67","2.17","0.769","0.548","0.222","Orlando Johnson"
"203111","6","6","Greater Than 15 Ft","0.556","1.50","3.33","0.450","0.394","0.056","Orlando Johnson"
"201583","64","64","Overall","1.000","5.06","11.22","0.451","0.454","-0.002","Ryan Anderson"
"201583","64","59","3 Pointers","0.251","1.02"," 2.81","0.361","0.360"," 0.001","Ryan Anderson"
"201583","64","64","2 Pointers","0.749","4.05"," 8.41","0.481","0.491","-0.009","Ryan Anderson"
"201583","64","62","Less Than 6 Ft","0.340","2.28"," 3.81","0.598","0.600","-0.002","Ryan Anderson"
"201583","64","64","Less Than 10 Ft","0.499","3.08"," 5.59","0.550","0.546"," 0.004","Ryan Anderson"
"201583","64","64","Greater Than 15 Ft","0.430","1.69"," 4.83","0.350","0.370","-0.021","Ryan Anderson"
"204025","40","40","Overall","1.000","2.70","6.20","0.435","0.431"," 0.005","Tim Frazier"
"204025","40","31","3 Pointers","0.375","0.68","2.33","0.290","0.344","-0.054","Tim Frazier"
"204025","40","38","2 Pointers","0.625","2.03","3.88","0.523","0.471"," 0.051","Tim Frazier"
"204025","40","26","Less Than 6 Ft","0.198","0.83","1.23","0.673","0.602"," 0.071","Tim Frazier"
"204025","40","32","Less Than 10 Ft","0.310","1.18","1.93","0.610","0.538"," 0.072","Tim Frazier"
"204025","40","35","Greater Than 15 Ft","0.569","1.23","3.53","0.348","0.360","-0.013","Tim Frazier"
"201962","59","59","Overall","1.000","2.86","5.98","0.479","0.436","0.043","Toney Douglas"
"201962","59","49","3 Pointers","0.391","0.93","2.34","0.399","0.360","0.039","Toney Douglas"
"201962","59","56","2 Pointers","0.609","1.93","3.64","0.530","0.479","0.051","Toney Douglas"
"201962","59","41","Less Than 6 Ft","0.201","0.95","1.20","0.789","0.609","0.180","Toney Douglas"
"201962","59","49","Less Than 10 Ft","0.331","1.27","1.98","0.641","0.542","0.099","Toney Douglas"
"201962","59","56","Greater Than 15 Ft","0.575","1.36","3.44","0.394","0.373","0.021","Toney Douglas"
"201936","25","25","Overall","1.000","5.08","9.92","0.512","0.438","0.074","Tyreke Evans"
"201936","25","23","3 Pointers","0.407","1.76","4.04","0.436","0.351","0.085","Tyreke Evans"
"201936","25","25","2 Pointers","0.593","3.32","5.88","0.565","0.489","0.075","Tyreke Evans"
"201936","25","23","Less Than 6 Ft","0.254","1.76","2.52","0.698","0.613","0.086","Tyreke Evans"
"201936","25","24","Less Than 10 Ft","0.343","2.08","3.40","0.612","0.551","0.061","Tyreke Evans"
"201936","25","25","Greater Than 15 Ft","0.593","2.72","5.88","0.463","0.366","0.097","Tyreke Evans"
"201166","69","69","Overall","1.000","2.09","5.39","0.387","0.433","-0.046","Aaron Brooks"
"201166","69","59","3 Pointers","0.371","0.62","2.00","0.312","0.357","-0.045","Aaron Brooks"
"201166","69","64","2 Pointers","0.629","1.46","3.39","0.432","0.471","-0.039","Aaron Brooks"
"201166","69","41","Less Than 6 Ft","0.188","0.65","1.01","0.643","0.578"," 0.065","Aaron Brooks"
"201166","69","52","Less Than 10 Ft","0.293","0.88","1.58","0.560","0.529"," 0.031","Aaron Brooks"
"201166","69","68","Greater Than 15 Ft","0.594","1.01","3.20","0.317","0.369","-0.052","Aaron Brooks"
"1626171","59","59","Overall","1.000","3.14","7.66","0.409","0.454","-0.045","Bobby Portis"
"1626171","59","46","3 Pointers","0.235","0.46","1.80","0.255","0.341","-0.086","Bobby Portis"
"1626171","59","59","2 Pointers","0.765","2.68","5.86","0.457","0.489","-0.033","Bobby Portis"
"1626171","59","53","Less Than 6 Ft","0.343","1.59","2.63","0.606","0.599"," 0.008","Bobby Portis"
"1626171","59","57","Less Than 10 Ft","0.487","2.03","3.73","0.545","0.544"," 0.002","Bobby Portis"
"1626171","59","56","Greater Than 15 Ft","0.458","0.93","3.51","0.266","0.372","-0.106","Bobby Portis"
"203946","16","16","Overall","1.000","1.00","2.94","0.340","0.452","-0.111","Cameron Bairstow"
"203946","16"," 6","3 Pointers","0.298","0.19","0.88","0.214","0.316","-0.102","Cameron Bairstow"
"203946","16","15","2 Pointers","0.702","0.81","2.06","0.394","0.494","-0.100","Cameron Bairstow"
"203946","16"," 7","Less Than 6 Ft","0.234","0.19","0.69","0.273","0.591","-0.318","Cameron Bairstow"
"203946","16","10","Less Than 10 Ft","0.383","0.31","1.13","0.278","0.554","-0.276","Cameron Bairstow"
"203946","16","11","Greater Than 15 Ft","0.489","0.50","1.44","0.348","0.343"," 0.005","Cameron Bairstow"
"1626245","28","28","Overall","1.000","1.75","4.71","0.371","0.464","-0.093","Cristiano Felicio"
"1626245","28","10","3 Pointers","0.129","0.25","0.61","0.412","0.364"," 0.048","Cristiano Felicio"
"1626245","28","27","2 Pointers","0.871","1.50","4.11","0.365","0.496","-0.131","Cristiano Felicio"
"1626245","28","23","Less Than 6 Ft","0.485","0.93","2.29","0.406","0.587","-0.181","Cristiano Felicio"
"1626245","28","25","Less Than 10 Ft","0.652","1.21","3.07","0.395","0.544","-0.149","Cristiano Felicio"
"1626245","28","16","Greater Than 15 Ft","0.288","0.46","1.36","0.342","0.366","-0.024","Cristiano Felicio"
"201565","66","66","Overall","1.000","4.47","9.98","0.448","0.445"," 0.002","Derrick Rose"
"201565","66","59","3 Pointers","0.270","0.91","2.70","0.337","0.354","-0.017","Derrick Rose"
"201565","66","66","2 Pointers","0.730","3.56","7.29","0.489","0.483"," 0.006","Derrick Rose"
"201565","66","60","Less Than 6 Ft","0.223","1.55","2.23","0.694","0.600"," 0.094","Derrick Rose"
"201565","66","63","Less Than 10 Ft","0.366","2.11","3.65","0.577","0.541"," 0.036","Derrick Rose"
"201565","66","64","Greater Than 15 Ft","0.502","1.86","5.02","0.372","0.373","-0.002","Derrick Rose"
"203926","81","81","Overall","1.000","2.99","6.35","0.471","0.436"," 0.034","Doug McDermott"
"203926","81","72","3 Pointers","0.348","0.70","2.21","0.318","0.345","-0.026","Doug McDermott"
"203926","81","77","2 Pointers","0.652","2.28","4.14","0.552","0.484"," 0.068","Doug McDermott"
"203926","81","62","Less Than 6 Ft","0.274","1.33","1.74","0.766","0.604"," 0.162","Doug McDermott"
"203926","81","73","Less Than 10 Ft","0.407","1.67","2.58","0.646","0.544"," 0.102","Doug McDermott"
