"gameorder","game_id","lg_id","_iscopy","year_id","date_game","seasongame","is_playoffs","team_id","fran_id","pts","elo_i","elo_n","win_equiv","opp_id","opp_fran","opp_pts","opp_elo_i","opp_elo_n","game_location","game_result","forecast"
833,21500833,"NBA",0,2016,2016-02-22,55,0,"CLE",NA,88,NA,NA,NA,"DET",NA,96,NA,NA,"H","L",NA
834,21500834,"NBA",0,2016,2016-02-22,56,0,"MIA",NA,101,NA,NA,NA,"IND",NA,93,NA,NA,"H","W",NA
834,21500834,"NBA",1,2016,2016-02-22,56,0,"IND",NA,93,NA,NA,NA,"MIA",NA,101,NA,NA,"A","L",NA
835,21500835,"NBA",1,2016,2016-02-22,55,0,"TOR",NA,122,NA,NA,NA,"NYK",NA,95,NA,NA,"A","W",NA
835,21500835,"NBA",0,2016,2016-02-22,58,0,"NYK",NA,95,NA,NA,NA,"TOR",NA,122,NA,NA,"H","L",NA
836,21500836,"NBA",0,2016,2016-02-22,58,0,"ATL",NA,92,NA,NA,NA,"GSW",NA,102,NA,NA,"H","L",NA
836,21500836,"NBA",1,2016,2016-02-22,55,0,"GSW",NA,102,NA,NA,NA,"ATL",NA,92,NA,NA,"A","W",NA
837,21500837,"NBA",0,2016,2016-02-22,57,0,"MIL",NA,108,NA,NA,NA,"LAL",NA,101,NA,NA,"H","W",NA
837,21500837,"NBA",1,2016,2016-02-22,58,0,"LAL",NA,101,NA,NA,NA,"MIL",NA,108,NA,NA,"A","L",NA
838,21500838,"NBA",1,2016,2016-02-22,58,0,"BOS",NA,122,NA,NA,NA,"MIN",NA,124,NA,NA,"A","L",NA
838,21500838,"NBA",0,2016,2016-02-22,57,0,"MIN",NA,124,NA,NA,NA,"BOS",NA,122,NA,NA,"H","W",NA
839,21500839,"NBA",1,2016,2016-02-22,57,0,"PHX",NA,84,NA,NA,NA,"LAC",NA,124,NA,NA,"A","L",NA
839,21500839,"NBA",0,2016,2016-02-22,56,0,"LAC",NA,124,NA,NA,NA,"PHX",NA,84,NA,NA,"H","W",NA
840,21500840,"NBA",1,2016,2016-02-23,55,0,"ORL",NA,124,NA,NA,NA,"PHI",NA,115,NA,NA,"A","W",NA
840,21500840,"NBA",0,2016,2016-02-23,56,0,"PHI",NA,115,NA,NA,NA,"ORL",NA,124,NA,NA,"H","L",NA
841,21500841,"NBA",1,2016,2016-02-23,56,0,"NOP",NA,89,NA,NA,NA,"WAS",NA,109,NA,NA,"A","L",NA
841,21500841,"NBA",0,2016,2016-02-23,55,0,"WAS",NA,109,NA,NA,NA,"NOP",NA,89,NA,NA,"H","W",NA
842,21500842,"NBA",0,2016,2016-02-23,57,0,"DEN",NA,110,NA,NA,NA,"SAC",NA,114,NA,NA,"H","L",NA
842,21500842,"NBA",1,2016,2016-02-23,55,0,"SAC",NA,114,NA,NA,NA,"DEN",NA,110,NA,NA,"A","W",NA
843,21500843,"NBA",0,2016,2016-02-23,56,0,"UTA",NA,117,NA,NA,NA,"HOU",NA,114,NA,NA,"H","W",NA
843,21500843,"NBA",1,2016,2016-02-23,57,0,"HOU",NA,114,NA,NA,NA,"UTA",NA,117,NA,NA,"A","L",NA
844,21500844,"NBA",1,2016,2016-02-23,57,0,"BKN",NA,104,NA,NA,NA,"POR",NA,112,NA,NA,"A","L",NA
844,21500844,"NBA",0,2016,2016-02-23,57,0,"POR",NA,112,NA,NA,NA,"BKN",NA,104,NA,NA,"H","W",NA
845,21500845,"NBA",0,2016,2016-02-24,56,0,"CLE",NA,114,NA,NA,NA,"CHA",NA,103,NA,NA,"H","W",NA
845,21500845,"NBA",1,2016,2016-02-24,56,0,"CHA",NA,103,NA,NA,NA,"CLE",NA,114,NA,NA,"A","L",NA
846,21500846,"NBA",0,2016,2016-02-24,57,0,"IND",NA,108,NA,NA,NA,"NYK",NA,105,NA,NA,"H","W",NA
846,21500846,"NBA",1,2016,2016-02-24,59,0,"NYK",NA,105,NA,NA,NA,"IND",NA,108,NA,NA,"A","L",NA
847,21500847,"NBA",0,2016,2016-02-24,58,0,"DET",NA,111,NA,NA,NA,"PHI",NA,91,NA,NA,"H","W",NA
847,21500847,"NBA",1,2016,2016-02-24,57,0,"PHI",NA,91,NA,NA,NA,"DET",NA,111,NA,NA,"A","L",NA
848,21500848,"NBA",1,2016,2016-02-24,56,0,"GSW",NA,118,NA,NA,NA,"MIA",NA,112,NA,NA,"A","W",NA
848,21500848,"NBA",0,2016,2016-02-24,57,0,"MIA",NA,112,NA,NA,NA,"GSW",NA,118,NA,NA,"H","L",NA
849,21500849,"NBA",0,2016,2016-02-24,56,0,"TOR",NA,114,NA,NA,NA,"MIN",NA,105,NA,NA,"H","W",NA
849,21500849,"NBA",1,2016,2016-02-24,58,0,"MIN",NA,105,NA,NA,NA,"TOR",NA,114,NA,NA,"A","L",NA
850,21500850,"NBA",0,2016,2016-02-24,56,0,"CHI",NA,109,NA,NA,NA,"WAS",NA,104,NA,NA,"H","W",NA
850,21500850,"NBA",1,2016,2016-02-24,56,0,"WAS",NA,104,NA,NA,NA,"CHI",NA,109,NA,NA,"A","L",NA
851,21500851,"NBA",0,2016,2016-02-24,56,0,"MEM",NA,128,NA,NA,NA,"LAL",NA,119,NA,NA,"H","W",NA
851,21500851,"NBA",1,2016,2016-02-24,59,0,"LAL",NA,119,NA,NA,NA,"MEM",NA,128,NA,NA,"A","L",NA
852,21500852,"NBA",1,2016,2016-02-24,57,0,"OKC",NA,116,NA,NA,NA,"DAL",NA,103,NA,NA,"A","W",NA
852,21500852,"NBA",0,2016,2016-02-24,58,0,"DAL",NA,103,NA,NA,NA,"OKC",NA,116,NA,NA,"H","L",NA
853,21500853,"NBA",1,2016,2016-02-24,58,0,"DEN",NA,87,NA,NA,NA,"LAC",NA,81,NA,NA,"A","W",NA
853,21500853,"NBA",0,2016,2016-02-24,57,0,"LAC",NA,81,NA,NA,NA,"DEN",NA,87,NA,NA,"H","L",NA
854,21500854,"NBA",1,2016,2016-02-24,57,0,"SAS",NA,108,NA,NA,NA,"SAC",NA,92,NA,NA,"A","W",NA
854,21500854,"NBA",0,2016,2016-02-24,56,0,"SAC",NA,92,NA,NA,NA,"SAS",NA,108,NA,NA,"H","L",NA
855,21500855,"NBA",1,2016,2016-02-25,57,0,"GSW",NA,130,NA,NA,NA,"ORL",NA,114,NA,NA,"A","W",NA
855,21500855,"NBA",0,2016,2016-02-25,56,0,"ORL",NA,114,NA,NA,NA,"GSW",NA,130,NA,NA,"H","L",NA
856,21500856,"NBA",0,2016,2016-02-25,59,0,"BOS",NA,112,NA,NA,NA,"MIL",NA,107,NA,NA,"H","W",NA
856,21500856,"NBA",1,2016,2016-02-25,58,0,"MIL",NA,107,NA,NA,NA,"BOS",NA,112,NA,NA,"A","L",NA
857,21500857,"NBA",0,2016,2016-02-25,57,0,"NOP",NA,123,NA,NA,NA,"OKC",NA,119,NA,NA,"H","W",NA
857,21500857,"NBA",1,2016,2016-02-25,58,0,"OKC",NA,119,NA,NA,NA,"NOP",NA,123,NA,NA,"A","L",NA
858,21500858,"NBA",1,2016,2016-02-25,58,0,"BKN",NA,116,NA,NA,NA,"PHX",NA,106,NA,NA,"A","W",NA
858,21500858,"NBA",0,2016,2016-02-25,58,0,"PHX",NA,106,NA,NA,NA,"BKN",NA,116,NA,NA,"H","L",NA
859,21500859,"NBA",1,2016,2016-02-25,58,0,"HOU",NA,119,NA,NA,NA,"POR",NA,105,NA,NA,"A","W",NA
859,21500859,"NBA",0,2016,2016-02-25,58,0,"POR",NA,105,NA,NA,NA,"HOU",NA,119,NA,NA,"H","L",NA
860,21500860,"NBA",0,2016,2016-02-25,57,0,"UTA",NA,78,NA,NA,NA,"SAS",NA,96,NA,NA,"H","L",NA
860,21500860,"NBA",1,2016,2016-02-25,58,0,"SAS",NA,96,NA,NA,NA,"UTA",NA,78,NA,NA,"A","W",NA
861,21500861,"NBA",1,2016,2016-02-26,57,0,"CHA",NA,96,NA,NA,NA,"IND",NA,95,NA,NA,"A","W",NA
861,21500861,"NBA",0,2016,2016-02-26,58,0,"IND",NA,95,NA,NA,NA,"CHA",NA,96,NA,NA,"H","L",NA
862,21500862,"NBA",1,2016,2016-02-26,57,0,"WAS",NA,103,NA,NA,NA,"PHI",NA,94,NA,NA,"A","W",NA
862,21500862,"NBA",0,2016,2016-02-26,58,0,"PHI",NA,94,NA,NA,NA,"WAS",NA,103,NA,NA,"H","L",NA
863,21500863,"NBA",1,2016,2016-02-26,57,0,"ORL",NA,95,NA,NA,NA,"NYK",NA,108,NA,NA,"A","L",NA
863,21500863,"NBA",0,2016,2016-02-26,60,0,"NYK",NA,108,NA,NA,NA,"ORL",NA,95,NA,NA,"H","W",NA
864,21500864,"NBA",1,2016,2016-02-26,57,0,"CLE",NA,97,NA,NA,NA,"TOR",NA,99,NA,NA,"A","L",NA
864,21500864,"NBA",0,2016,2016-02-26,57,0,"TOR",NA,99,NA,NA,NA,"CLE",NA,97,NA,NA,"H","W",NA
865,21500865,"NBA",0,2016,2016-02-26,59,0,"ATL",NA,103,NA,NA,NA,"CHI",NA,88,NA,NA,"H","W",NA
865,21500865,"NBA",1,2016,2016-02-26,57,0,"CHI",NA,88,NA,NA,NA,"ATL",NA,103,NA,NA,"A","L",NA
866,21500866,"NBA",1,2016,2016-02-26,59,0,"DEN",NA,116,NA,NA,NA,"DAL",NA,122,NA,NA,"A","L",NA
866,21500866,"NBA",0,2016,2016-02-26,59,0,"DAL",NA,122,NA,NA,NA,"DEN",NA,116,NA,NA,"H","W",NA
867,21500867,"NBA",0,2016,2016-02-26,57,0,"SAC",NA,107,NA,NA,NA,"LAC",NA,117,NA,NA,"H","L",NA
867,21500867,"NBA",1,2016,2016-02-26,58,0,"LAC",NA,117,NA,NA,NA,"SAC",NA,107,NA,NA,"A","W",NA
868,21500868,"NBA",1,2016,2016-02-26,57,0,"MEM",NA,112,NA,NA,NA,"LAL",NA,95,NA,NA,"A","W",NA
868,21500868,"NBA",0,2016,2016-02-26,60,0,"LAL",NA,95,NA,NA,NA,"MEM",NA,112,NA,NA,"H","L",NA
869,21500869,"NBA",0,2016,2016-02-27,60,0,"BOS",NA,101,NA,NA,NA,"MIA",NA,89,NA,NA,"H","W",NA
869,21500869,"NBA",1,2016,2016-02-27,58,0,"MIA",NA,89,NA,NA,NA,"BOS",NA,101,NA,NA,"A","L",NA
870,21500870,"NBA",0,2016,2016-02-27,58,0,"NOP",NA,110,NA,NA,NA,"MIN",NA,112,NA,NA,"H","L",NA
870,21500870,"NBA",1,2016,2016-02-27,59,0,"MIN",NA,112,NA,NA,NA,"NOP",NA,110,NA,NA,"A","W",NA
871,21500871,"NBA",0,2016,2016-02-27,58,0,"CHI",NA,95,NA,NA,NA,"POR",NA,103,NA,NA,"H","L",NA
871,21500871,"NBA",1,2016,2016-02-27,59,0,"POR",NA,103,NA,NA,NA,"CHI",NA,95,NA,NA,"A","W",NA
872,21500872,"NBA",0,2016,2016-02-27,59,0,"HOU",NA,94,NA,NA,NA,"SAS",NA,104,NA,NA,"H","L",NA
872,21500872,"NBA",1,2016,2016-02-27,59,0,"SAS",NA,104,NA,NA,NA,"HOU",NA,94,NA,NA,"A","W",NA
873,21500873,"NBA",1,2016,2016-02-27,59,0,"DET",NA,102,NA,NA,NA,"MIL",NA,91,NA,NA,"A","W",NA
873,21500873,"NBA",0,2016,2016-02-27,59,0,"MIL",NA,91,NA,NA,NA,"DET",NA,102,NA,NA,"H","L",NA
874,21500874,"NBA",1,2016,2016-02-27,58,0,"GSW",NA,121,NA,NA,NA,"OKC",NA,118,NA,NA,"A","W",NA
874,21500874,"NBA",0,2016,2016-02-27,59,0,"OKC",NA,118,NA,NA,NA,"GSW",NA,121,NA,NA,"H","L",NA
875,21500875,"NBA",1,2016,2016-02-27,58,0,"MEM",NA,106,NA,NA,NA,"PHX",NA,111,NA,NA,"A","L",NA
875,21500875,"NBA",0,2016,2016-02-27,59,0,"PHX",NA,111,NA,NA,NA,"MEM",NA,106,NA,NA,"H","W",NA
876,21500876,"NBA",1,2016,2016-02-27,59,0,"BKN",NA,98,NA,NA,NA,"UTA",NA,96,NA,NA,"A","W",NA
876,21500876,"NBA",0,2016,2016-02-27,58,0,"UTA",NA,96,NA,NA,NA,"BKN",NA,98,NA,NA,"H","L",NA
877,21500877,"NBA",1,2016,2016-02-28,58,0,"CLE",NA,99,NA,NA,NA,"WAS",NA,113,NA,NA,"A","L",NA
877,21500877,"NBA",0,2016,2016-02-28,58,0,"WAS",NA,113,NA,NA,NA,"CLE",NA,99,NA,NA,"H","W",NA
878,21500878,"NBA",0,2016,2016-02-28,60,0,"ATL",NA,87,NA,NA,NA,"CHA",NA,76,NA,NA,"H","W",NA
878,21500878,"NBA",1,2016,2016-02-28,58,0,"CHA",NA,76,NA,NA,NA,"ATL",NA,87,NA,NA,"A","L",NA
879,21500879,"NBA",0,2016,2016-02-28,60,0,"DET",NA,114,NA,NA,NA,"TOR",NA,101,NA,NA,"H","W",NA
879,21500879,"NBA",1,2016,2016-02-28,58,0,"TOR",NA,101,NA,NA,NA,"DET",NA,114,NA,NA,"A","L",NA
880,21500880,"NBA",0,2016,2016-02-28,59,0,"IND",NA,102,NA,NA,NA,"POR",NA,111,NA,NA,"H","L",NA
880,21500880,"NBA",1,2016,2016-02-28,60,0,"POR",NA,111,NA,NA,NA,"IND",NA,102,NA,NA,"A","W",NA
