GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE
0021500342,1610612747,Lakers,LAL,Los Angeles,240:00,87.5,114.7,-27.2,0.556,1.25,15.6,0.191,0.711,0.424,0.161,0.46,0.471,0.198,97.2,0.321
0021500343,1610612757,Trail Blazers,POR,Portland,240:00,109.2,101.1,8.1,0.511,1.92,17.2,0.304,0.822,0.56,0.124,0.531,0.535,0.2,96.0,0.531
0021500343,1610612756,Suns,PHX,Phoenix,240:00,101.1,109.2,-8.1,0.583,1.75,16.9,0.178,0.696,0.44,0.126,0.512,0.528,0.194,96.0,0.469
0021500344,1610612746,Clippers,LAC,Los Angeles,240:00,106.1,102.9,3.3,0.651,2.33,20.9,0.171,0.733,0.465,0.121,0.547,0.559,0.2,98.06,0.568
0021500344,1610612751,Nets,BKN,Brooklyn,240:00,102.9,106.1,-3.3,0.486,1.0,13.5,0.267,0.829,0.535,0.175,0.475,0.542,0.198,98.06,0.432
0021500345,1610612766,Hornets,CHA,Charlotte,240:00,96.5,95.7,0.8,0.472,1.55,14.1,0.152,0.938,0.553,0.114,0.472,0.503,0.2,99.4,0.473
0021500345,1610612738,Celtics,BOS,Boston,240:00,95.7,96.5,-0.8,0.65,5.2,19.8,0.063,0.848,0.447,0.049,0.464,0.488,0.2,99.4,0.527
0021500346,1610612754,Pacers,IND,Indiana,240:00,95.1,115.3,-20.2,0.415,1.06,13.8,0.122,0.737,0.418,0.159,0.518,0.534,0.2,101.64,0.377
0021500346,1610612765,Pistons,DET,Detroit,240:00,115.3,95.1,20.2,0.578,1.86,18.8,0.263,0.878,0.582,0.137,0.572,0.6,0.2,101.64,0.623
0021500347,1610612759,Spurs,SAS,San Antonio,240:00,102.3,80.4,21.9,0.722,1.13,19.6,0.188,0.86,0.598,0.228,0.554,0.615,0.2,98.86,0.645
0021500347,1610612737,Hawks,ATL,Atlanta,240:00,80.4,102.3,-21.9,0.7,1.24,16.8,0.14,0.813,0.402,0.175,0.406,0.448,0.2,98.86,0.355
0021500348,1610612740,Pelicans,NOP,New Orleans,240:00,94.2,100.2,-6.1,0.65,2.36,19.9,0.109,0.837,0.461,0.11,0.483,0.501,0.198,98.8,0.475
0021500348,1610612741,Bulls,CHI,Chicago,240:00,100.2,94.2,6.1,0.515,1.21,14.0,0.163,0.891,0.539,0.143,0.474,0.54,0.198,98.8,0.525
0021500349,1610612747,Lakers,LAL,Los Angeles,240:00,91.7,122.0,-30.3,0.6,1.05,15.2,0.229,0.659,0.435,0.189,0.455,0.501,0.198,104.56,0.327
0021500349,1610612745,Rockets,HOU,Houston,240:00,122.0,91.7,30.3,0.681,2.0,21.3,0.341,0.771,0.565,0.155,0.606,0.616,0.2,104.56,0.673
0021500350,1610612764,Wizards,WAS,Washington,240:00,113.3,109.3,4.0,0.75,2.54,24.0,0.103,0.761,0.459,0.129,0.6,0.622,0.2,101.08,0.528
0021500350,1610612742,Mavericks,DAL,Dallas,240:00,109.3,113.3,-4.0,0.605,1.77,17.0,0.239,0.897,0.541,0.128,0.506,0.557,0.198,101.08,0.472
0021500351,1610612749,Bucks,MIL,Milwaukee,240:00,99.2,93.1,6.0,0.705,1.63,21.0,0.19,0.706,0.473,0.174,0.522,0.551,0.195,105.46,0.573
0021500351,1610612744,Warriors,GSW,Golden State,240:00,93.1,99.2,-6.0,0.639,1.35,16.4,0.294,0.81,0.527,0.167,0.438,0.475,0.198,105.46,0.427
0021500352,1610612757,Trail Blazers,POR,Portland,240:00,114.9,122.6,-7.8,0.366,1.88,12.0,0.341,0.781,0.534,0.084,0.494,0.54,0.198,93.54,0.452
0021500352,1610612752,Knicks,NYK,New York,240:00,122.6,114.9,7.8,0.436,1.55,14.7,0.219,0.659,0.466,0.12,0.58,0.641,0.2,93.54,0.548
0021500353,1610612756,Suns,PHX,Phoenix,240:00,108.5,97.2,11.3,0.718,2.0,20.1,0.293,0.743,0.5,0.141,0.506,0.554,0.2,101.76,0.587
0021500353,1610612750,Timberwolves,MIN,Minnesota,240:00,97.2,108.5,-11.3,0.667,0.88,16.3,0.257,0.707,0.5,0.24,0.507,0.574,0.198,101.76,0.413
0021500354,1610612748,Heat,MIA,Miami,240:00,109.7,105.3,4.5,0.486,1.64,15.5,0.2,0.848,0.515,0.121,0.526,0.574,0.198,91.64,0.509
0021500354,1610612763,Grizzlies,MEM,Memphis,240:00,105.3,109.7,-4.5,0.575,1.64,19.1,0.152,0.8,0.485,0.152,0.565,0.583,0.198,91.64,0.491
0021500355,1610612761,Raptors,TOR,Toronto,240:00,101.1,78.2,22.9,0.438,1.4,12.0,0.178,0.688,0.441,0.105,0.455,0.516,0.196,96.06,0.663
0021500355,1610612755,76ers,PHI,Philadelphia,240:00,78.2,101.1,-22.9,0.643,0.82,13.8,0.313,0.822,0.559,0.226,0.393,0.421,0.2,96.06,0.337
0021500356,1610612762,Jazz,UTA,Utah,265:00,98.2,110.4,-12.2,0.359,1.08,10.8,0.32,0.778,0.512,0.13,0.457,0.477,0.197,87.85,0.358
0021500356,1610612760,Thunder,OKC,Oklahoma City,265:00,110.4,98.2,12.2,0.514,1.8,15.0,0.222,0.68,0.488,0.106,0.487,0.564,0.2,87.85,0.642
0021500357,1610612761,Raptors,TOR,Toronto,240:00,93.3,109.2,-15.9,0.345,0.48,8.2,0.306,0.75,0.506,0.218,0.43,0.498,0.195,96.74,0.382
0021500357,1610612754,Pacers,IND,Indiana,240:00,109.2,93.3,15.9,0.341,1.0,11.6,0.25,0.694,0.494,0.144,0.535,0.57,0.2,96.74,0.618
0021500358,1610612753,Magic,ORL,Orlando,240:00,111.9,85.4,26.6,0.585,1.5,19.2,0.189,0.8,0.524,0.171,0.599,0.619,0.2,94.92,0.658
0021500358,1610612751,Nets,BKN,Brooklyn,240:00,85.4,111.9,-26.6,0.742,1.28,18.0,0.2,0.811,0.476,0.187,0.431,0.471,0.198,94.92,0.342
0021500359,1610612746,Clippers,LAC,Los Angeles,265:00,101.4,96.6,4.8,0.659,2.9,20.3,0.204,0.659,0.419,0.097,0.485,0.507,0.2,95.2,0.547
0021500359,1610612765,Pistons,DET,Detroit,265:00,96.6,101.4,-4.8,0.459,0.89,12.3,0.341,0.796,0.581,0.178,0.449,0.502,0.198,95.2,0.453
0021500360,1610612748,Heat,MIA,Miami,240:00,101.4,90.2,11.3,0.65,1.44,18.6,0.333,0.848,0.593,0.183,0.489,0.523,0.195,98.1,0.584
0021500360,1610612737,Hawks,ATL,Atlanta,240:00,90.2,101.4,-11.3,0.758,1.79,19.3,0.152,0.667,0.407,0.143,0.44,0.486,0.2,98.1,0.416
0021500361,1610612755,76ers,PHI,Philadelphia,240:00,96.3,114.5,-18.2,0.5,1.73,14.9,0.173,0.73,0.404,0.11,0.473,0.491,0.2,100.08,0.359
0021500361,1610612741,Bulls,CHI,Chicago,240:00,114.5,96.3,18.2,0.651,2.0,20.2,0.27,0.827,0.596,0.139,0.553,0.596,0.198,100.08,0.641
0021500362,1610612764,Wizards,WAS,Washington,240:00,96.2,117.2,-21.0,0.595,1.57,16.8,0.233,0.813,0.48,0.142,0.483,0.501,0.2,97.2,0.394
0021500362,1610612763,Grizzlies,MEM,Memphis,240:00,117.2,96.2,21.0,0.591,1.53,20.4,0.188,0.767,0.52,0.178,0.628,0.662,0.2,97.2,0.606
0021500363,1610612756,Suns,PHX,Phoenix,240:00,97.0,107.0,-9.9,0.576,1.12,14.9,0.25,0.875,0.534,0.175,0.469,0.512,0.198,97.06,0.439
0021500363,1610612742,Mavericks,DAL,Dallas,240:00,107.0,97.0,9.9,0.447,1.06,14.3,0.125,0.75,0.466,0.165,0.571,0.603,0.2,97.06,0.561
0021500364,1610612762,Jazz,UTA,Utah,240:00,88.5,132.8,-44.2,0.563,1.5,15.5,0.152,0.735,0.4,0.131,0.424,0.468,0.198,90.18,0.287
0021500364,1610612759,Spurs,SAS,San Antonio,240:00,132.8,88.5,44.2,0.571,2.18,19.7,0.265,0.848,0.6,0.124,0.62,0.679,0.2,90.18,0.713
0021500365,1610612745,Rockets,HOU,Houston,240:00,110.4,118.8,-8.4,0.634,2.36,20.2,0.119,0.583,0.333,0.112,0.575,0.588,0.2,96.92,0.431
0021500365,1610612743,Nuggets,DEN,Denver,240:00,118.8,110.4,8.4,0.619,1.44,19.0,0.417,0.881,0.667,0.188,0.561,0.613,0.2,96.92,0.569
0021500366,1610612757,Trail Blazers,POR,Portland,240:00,106.3,101.1,5.2,0.8,1.87,20.5,0.217,0.889,0.549,0.152,0.512,0.56,0.2,99.32,0.543
0021500366,1610612740,Pelicans,NOP,New Orleans,240:00,101.1,106.3,-5.2,0.417,1.36,12.5,0.111,0.783,0.451,0.11,0.488,0.538,0.196,99.32,0.457
0021500367,1610612739,Cavaliers,CLE,Cleveland,240:00,96.3,84.5,11.9,0.472,1.06,14.7,0.171,0.769,0.529,0.173,0.513,0.54,0.196,91.78,0.588
0021500367,1610612738,Celtics,BOS,Boston,240:00,84.5,96.3,-11.9,0.643,1.8,14.9,0.231,0.829,0.471,0.11,0.374,0.413,0.2,91.78,0.412
0021500368,1610612750,Timberwolves,MIN,Minnesota,240:00,110.3,124.6,-14.3,0.583,2.1,17.3,0.256,0.677,0.443,0.11,0.494,0.552,0.198,90.26,0.42
0021500368,1610612743,Nuggets,DEN,Denver,240:00,124.6,110.3,14.3,0.585,1.6,19.4,0.323,0.744,0.557,0.167,0.63,0.66,0.198,90.26,0.58
0021500369,1610612758,Kings,SAC,Sacramento,240:00,99.3,90.6,8.7,0.658,0.86,17.6,0.237,0.844,0.566,0.269,0.58,0.61,0.198,107.44,0.59
0021500369,1610612745,Rockets,HOU,Houston,240:00,90.6,99.3,-8.7,0.647,1.0,16.2,0.156,0.763,0.434,0.205,0.488,0.526,0.198,107.44,0.41
0021500370,1610612749,Bucks,MIL,Milwaukee,240:00,102.4,117.7,-15.3,0.575,2.09,18.0,0.261,0.591,0.422,0.119,0.494,0.506,0.2,94.4,0.415
0021500370,1610612747,Lakers,LAL,Los Angeles,240:00,117.7,102.4,15.3,0.634,1.86,18.6,0.409,0.739,0.578,0.146,0.517,0.565,0.2,94.4,0.585
0021500371,1610612754,Pacers,IND,Indiana,240:00,107.6,84.9,22.7,0.651,3.5,21.1,0.122,0.792,0.5,0.08,0.545,0.555,0.2,97.44,0.676
0021500371,1610612742,Mavericks,DAL,Dallas,240:00,84.9,107.6,-22.7,0.485,1.33,13.1,0.208,0.878,0.5,0.126,0.411,0.429,0.198,97.44,0.324
0021500372,1610612753,Magic,ORL,Orlando,240:00,117.0,103.6,13.4,0.651,1.65,21.8,0.133,0.837,0.548,0.176,0.649,0.676,0.2,95.6,0.601
0021500372,1610612766,Hornets,CHA,Charlotte,240:00,103.6,117.0,-13.4,0.639,1.44,18.5,0.163,0.867,0.452,0.169,0.544,0.572,0.2,95.6,0.399
0021500373,1610612748,Heat,MIA,Miami,240:00,116.1,107.5,8.6,0.4,1.33,14.1,0.242,0.787,0.563,0.134,0.58,0.608,0.2,90.36,0.544
0021500373,1610612751,Nets,BKN,Brooklyn,240:00,107.5,116.1,-8.6,0.571,4.0,19.2,0.213,0.758,0.438,0.066,0.494,0.515,0.2,90.36,0.456
0021500374,1610612765,Pistons,DET,Detroit,240:00,116.8,107.8,8.9,0.342,1.08,10.7,0.171,0.744,0.45,0.118,0.558,0.614,0.198,104.74,0.539
0021500374,1610612738,Celtics,BOS,Boston,240:00,107.8,116.8,-8.9,0.395,0.94,12.6,0.256,0.829,0.55,0.167,0.539,0.583,0.2,104.74,0.461
0021500375,1610612752,Knicks,NYK,New York,240:00,107.9,102.9,5.0,0.757,1.87,19.8,0.292,0.692,0.5,0.151,0.482,0.545,0.198,99.18,0.532
0021500375,1610612750,Timberwolves,MIN,Minnesota,240:00,102.9,107.9,-5.0,0.5,2.63,15.4,0.308,0.708,0.5,0.081,0.436,0.476,0.198,99.18,0.468
0021500376,1610612755,76ers,PHI,Philadelphia,240:00,103.4,128.9,-25.5,0.513,0.83,15.4,0.233,0.926,0.561,0.234,0.6,0.619,0.196,100.56,0.352
0021500376,1610612737,Hawks,ATL,Atlanta,240:00,128.9,103.4,25.5,0.667,2.67,24.1,0.074,0.767,0.439,0.122,0.679,0.717,0.2,100.56,0.648
0021500377,1610612763,Grizzlies,MEM,Memphis,240:00,84.7,97.6,-12.9,0.844,1.59,20.4,0.122,0.8,0.477,0.169,0.454,0.481,0.192,100.34,0.444
0021500377,1610612741,Bulls,CHI,Chicago,240:00,97.6,84.7,12.9,0.579,1.47,16.7,0.2,0.878,0.523,0.149,0.494,0.519,0.198,100.34,0.556
0021500378,1610612757,Trail Blazers,POR,Portland,240:00,89.2,105.7,-16.5,0.406,0.72,9.9,0.315,0.682,0.48,0.178,0.408,0.45,0.2,100.6,0.323
0021500378,1610612760,Thunder,OKC,Oklahoma City,240:00,105.7,89.2,16.5,0.342,0.68,10.2,0.318,0.685,0.52,0.189,0.494,0.556,0.198,100.6,0.677
0021500379,1610612764,Wizards,WAS,Washington,240:00,97.9,116.2,-18.2,0.629,1.83,17.1,0.222,0.778,0.469,0.124,0.435,0.5,0.2,97.56,0.391
0021500379,1610612759,Spurs,SAS,San Antonio,240:00,116.2,97.9,18.2,0.659,2.23,21.5,0.222,0.778,0.531,0.132,0.578,0.612,0.196,97.56,0.609
0021500380,1610612762,Jazz,UTA,Utah,240:00,107.1,119.1,-12.0,0.531,1.31,15.5,0.152,0.784,0.486,0.148,0.53,0.589,0.198,87.54,0.467
0021500380,1610612740,Pelicans,NOP,New Orleans,240:00,119.1,107.1,12.0,0.412,1.4,12.8,0.216,0.848,0.514,0.115,0.534,0.609,0.2,87.54,0.533
0021500381,1610612756,Suns,PHX,Phoenix,240:00,91.2,118.7,-27.4,0.683,1.33,18.9,0.149,0.791,0.456,0.186,0.478,0.521,0.198,110.4,0.393
0021500381,1610612744,Warriors,GSW,Golden State,240:00,118.7,91.2,27.4,0.696,1.88,21.5,0.209,0.851,0.544,0.158,0.608,0.641,0.2,110.4,0.607
0021500382,1610612749,Bucks,MIL,Milwaukee,240:00,100.2,112.5,-12.3,0.553,1.75,16.7,0.333,0.722,0.506,0.134,0.46,0.485,0.198,90.7,0.41
0021500382,1610612746,Clippers,LAC,Los Angeles,240:00,112.5,100.2,12.3,0.694,1.56,19.8,0.278,0.667,0.494,0.175,0.553,0.602,0.196,90.7,0.59
0021500383,1610612761,Raptors,TOR,Toronto,265:00,91.4,102.2,-10.8,0.514,2.25,13.3,0.167,0.86,0.474,0.074,0.407,0.453,0.2,97.34,0.417
0021500383,1610612766,Hornets,CHA,Charlotte,265:00,102.2,91.4,10.8,0.622,1.64,17.0,0.14,0.833,0.526,0.131,0.494,0.553,0.198,97.34,0.583
0021500384,1610612760,Thunder,OKC,Oklahoma City,240:00,112.0,108.7,3.3,0.657,1.92,19.0,0.257,0.628,0.462,0.134,0.514,0.579,0.2,92.52,0.519
0021500384,1610612739,Cavaliers,CLE,Cleveland,240:00,108.7,112.0,-3.3,0.707,1.61,20.6,0.372,0.743,0.538,0.188,0.534,0.555,0.196,92.52,0.481
0021500385,1610612747,Lakers,LAL,Los Angeles,240:00,93.6,109.8,-16.1,0.611,1.57,17.2,0.295,0.589,0.46,0.151,0.458,0.473,0.2,95.2,0.411
0021500385,1610612745,Rockets,HOU,Houston,240:00,109.8,93.6,16.1,0.647,1.57,15.4,0.411,0.705,0.54,0.144,0.455,0.502,0.198,95.2,0.589
0021500386,1610612754,Pacers,IND,Indiana,240:00,106.7,100.5,6.2,0.459,1.55,13.2,0.298,0.809,0.553,0.113,0.455,0.518,0.2,96.96,0.534
0021500386,1610612751,Nets,BKN,Brooklyn,240:00,100.5,106.7,-6.2,0.5,1.5,14.6,0.191,0.702,0.447,0.124,0.465,0.519,0.2,96.96,0.466
0021500387,1610612757,Trail Blazers,POR,Portland,240:00,97.5,104.5,-7.0,0.656,1.11,16.9,0.167,0.729,0.467,0.197,0.514,0.557,0.2,97.04,0.426
0021500387,1610612753,Magic,ORL,Orlando,240:00,104.5,97.5,7.0,0.487,1.46,14.7,0.271,0.833,0.533,0.133,0.476,0.522,0.2,97.04,0.574
0021500388,1610612755,76ers,PHI,Philadelphia,240:00,95.8,108.8,-13.0,0.405,1.0,12.5,0.103,0.696,0.424,0.148,0.519,0.538,0.2,99.76,0.401
0021500388,1610612752,Knicks,NYK,New York,240:00,108.8,95.8,13.0,0.6,1.6,17.6,0.304,0.897,0.576,0.153,0.506,0.55,0.2,99.76,0.599
0021500389,1610612738,Celtics,BOS,Boston,240:00,94.7,104.0,-9.3,0.559,0.86,14.4,0.154,0.804,0.506,0.206,0.506,0.557,0.198,105.7,0.435
0021500389,1610612737,Hawks,ATL,Atlanta,240:00,104.0,94.7,9.3,0.561,1.77,16.8,0.196,0.846,0.494,0.124,0.489,0.541,0.198,105.7,0.565
0021500390,1610612761,Raptors,TOR,Toronto,240:00,119.1,103.9,15.2,0.439,2.57,15.7,0.167,0.889,0.528,0.077,0.563,0.602,0.2,90.58,0.587
0021500390,1610612748,Heat,MIA,Miami,240:00,103.9,119.1,-15.2,0.543,1.46,16.7,0.111,0.833,0.472,0.144,0.534,0.577,0.2,90.58,0.413
0021500391,1610612765,Pistons,DET,Detroit,340:00,107.9,105.6,2.3,0.5,2.55,15.3,0.311,0.692,0.508,0.081,0.484,0.51,0.2,96.21,0.515
0021500391,1610612741,Bulls,CHI,Chicago,340:00,105.6,107.9,-2.3,0.42,1.24,11.8,0.308,0.689,0.492,0.125,0.438,0.517,0.199,96.21,0.485
0021500392,1610612758,Kings,SAC,Sacramento,240:00,101.6,106.4,-4.8,0.579,1.69,17.8,0.186,0.622,0.388,0.139,0.512,0.537,0.198,93.26,0.455
0021500392,1610612750,Timberwolves,MIN,Minnesota,240:00,106.4,101.6,4.8,0.641,1.39,18.9,0.378,0.814,0.613,0.193,0.512,0.556,0.2,93.26,0.545
0021500393,1610612759,Spurs,SAS,San Antonio,240:00,119.1,113.1,6.0,0.581,2.78,19.0,0.244,0.85,0.543,0.093,0.552,0.589,0.198,95.58,0.526
0021500393,1610612746,Clippers,LAC,Los Angeles,240:00,113.1,119.1,-6.0,0.639,2.09,18.6,0.15,0.756,0.457,0.116,0.569,0.597,0.198,95.58,0.474
0021500394,1610612763,Grizzlies,MEM,Memphis,240:00,95.1,101.8,-6.8,0.433,1.08,11.2,0.204,0.725,0.438,0.13,0.413,0.486,0.2,93.9,0.403
0021500394,1610612742,Mavericks,DAL,Dallas,240:00,101.8,95.1,6.8,0.794,1.42,20.3,0.275,0.796,0.562,0.199,0.5,0.556,0.2,93.9,0.597
0021500395,1610612762,Jazz,UTA,Utah,240:00,103.2,97.8,5.4,0.441,1.0,13.2,0.147,0.694,0.47,0.16,0.534,0.577,0.198,92.0,0.551
0021500395,1610612743,Nuggets,DEN,Denver,240:00,97.8,103.2,-5.4,0.484,1.0,12.5,0.306,0.853,0.53,0.167,0.43,0.489,0.198,92.0,0.449
0021500396,1610612756,Suns,PHX,Phoenix,240:00,105.6,89.1,16.5,0.5,1.16,16.6,0.316,0.767,0.556,0.193,0.56,0.568,0.2,98.6,0.631
0021500396,1610612740,Pelicans,NOP,New Orleans,240:00,89.1,105.6,-16.5,0.5,0.62,10.7,0.233,0.684,0.444,0.213,0.394,0.502,0.2,98.6,0.369
0021500397,1610612749,Bucks,MIL,Milwaukee,240:00,106.3,117.2,-10.8,0.595,1.56,17.3,0.311,0.643,0.471,0.152,0.484,0.542,0.2,104.3,0.432
0021500397,1610612744,Warriors,GSW,Golden State,240:00,117.2,106.3,10.8,0.738,2.07,20.8,0.357,0.689,0.529,0.145,0.534,0.586,0.2,104.3,0.568
0021500398,1610612760,Thunder,OKC,Oklahoma City,240:00,120.4,78.4,42.0,0.609,1.87,20.3,0.333,0.846,0.636,0.153,0.601,0.621,0.2,98.74,0.791
0021500398,1610612747,Lakers,LAL,Los Angeles,240:00,78.4,120.4,-42.0,0.467,1.0,11.5,0.154,0.667,0.364,0.141,0.395,0.417,0.2,98.74,0.209
0021500399,1610612764,Wizards,WAS,Washington,240:00,111.1,101.0,10.1,0.65,1.86,20.1,0.132,0.647,0.427,0.143,0.563,0.612,0.2,99.08,0.581
0021500399,1610612766,Hornets,CHA,Charlotte,240:00,101.0,111.1,-10.1,0.59,1.28,16.3,0.353,0.868,0.573,0.18,0.473,0.505,0.198,99.08,0.419
0021500400,1610612752,Knicks,NYK,New York,240:00,113.2,94.3,18.8,0.463,1.58,15.4,0.256,0.647,0.478,0.127,0.53,0.578,0.198,95.52,0.629
0021500400,1610612741,Bulls,CHI,Chicago,240:00,94.3,113.2,-18.8,0.459,1.31,12.9,0.353,0.744,0.522,0.135,0.42,0.448,0.2,95.52,0.371
0021500401,1610612746,Clippers,LAC,Los Angeles,240:00,93.5,103.3,-9.8,0.618,1.75,15.9,0.143,0.705,0.409,0.116,0.459,0.491,0.2,103.66,0.405
0021500401,1610612745,Rockets,HOU,Houston,240:00,103.3,93.5,9.8,0.647,1.16,15.9,0.295,0.857,0.591,0.183,0.5,0.548,0.193,103.66,0.595
0021500402,1610612763,Grizzlies,MEM,Memphis,240:00,101.9,91.3,10.6,0.568,1.91,16.9,0.22,0.74,0.505,0.117,0.476,0.52,0.196,93.12,0.626
0021500402,1610612754,Pacers,IND,Indiana,240:00,91.3,101.9,-10.6,0.4,0.71,10.3,0.26,0.78,0.495,0.185,0.422,0.477,0.2,93.12,0.374
0021500403,1610612750,Timberwolves,MIN,Minnesota,240:00,102.5,87.8,14.7,0.763,2.07,21.7,0.175,0.867,0.541,0.144,0.494,0.552,0.198,97.18,0.606
0021500403,1610612751,Nets,BKN,Brooklyn,240:00,87.8,102.5,-14.7,0.813,1.63,20.2,0.133,0.825,0.459,0.165,0.442,0.49,0.196,97.18,0.394
0021500404,1610612757,Trail Blazers,POR,Portland,240:00,110.5,124.1,-13.7,0.59,1.21,17.5,0.286,0.865,0.583,0.193,0.569,0.608,0.2,96.06,0.427
0021500404,1610612748,Heat,MIA,Miami,240:00,124.1,110.5,13.7,0.605,2.17,20.9,0.135,0.714,0.417,0.128,0.653,0.671,0.198,96.06,0.573
0021500405,1610612755,76ers,PHI,Philadelphia,240:00,82.5,107.7,-25.2,0.5,0.71,11.1,0.32,0.846,0.551,0.202,0.378,0.433,0.197,102.22,0.283
0021500405,1610612739,Cavaliers,CLE,Cleveland,240:00,107.7,82.5,25.2,0.625,2.08,19.0,0.154,0.68,0.449,0.12,0.535,0.573,0.196,102.22,0.717
0021500406,1610612756,Suns,PHX,Phoenix,240:00,95.4,103.5,-8.1,0.545,0.86,14.6,0.162,0.846,0.513,0.211,0.5,0.562,0.198,98.56,0.452
0021500406,1610612749,Bucks,MIL,Milwaukee,240:00,103.5,95.4,8.1,0.61,1.79,19.4,0.154,0.838,0.487,0.144,0.551,0.564,0.198,98.56,0.548
0021500407,1610612753,Magic,ORL,Orlando,240:00,103.6,104.3,-0.7,0.711,2.08,20.5,0.195,0.778,0.468,0.135,0.494,0.546,0.2,97.68,0.519
0021500407,1610612737,Hawks,ATL,Atlanta,240:00,104.3,103.6,0.7,0.641,1.25,19.0,0.222,0.805,0.532,0.202,0.571,0.593,0.198,97.68,0.481
0021500408,1610612761,Raptors,TOR,Toronto,240:00,93.6,106.6,-13.1,0.343,1.0,9.6,0.26,0.878,0.538,0.119,0.415,0.463,0.2,99.02,0.401
0021500408,1610612758,Kings,SAC,Sacramento,240:00,106.6,93.6,13.1,0.65,1.63,20.2,0.122,0.74,0.462,0.164,0.586,0.601,0.198,99.02,0.599
0021500409,1610612740,Pelicans,NOP,New Orleans,240:00,132.4,126.7,5.8,0.545,2.4,18.6,0.212,0.69,0.48,0.102,0.635,0.683,0.2,98.42,0.539
0021500409,1610612743,Nuggets,DEN,Denver,240:00,126.7,132.4,-5.8,0.578,4.33,18.9,0.31,0.788,0.52,0.061,0.557,0.591,0.198,98.42,0.461
0021500410,1610612764,Wizards,WAS,Washington,240:00,115.9,96.4,19.5,0.738,2.82,23.4,0.108,0.723,0.452,0.113,0.59,0.624,0.2,100.08,0.588
0021500410,1610612758,Kings,SAC,Sacramento,240:00,96.4,115.9,-19.5,0.649,1.6,17.2,0.277,0.892,0.548,0.146,0.445,0.492,0.2,100.08,0.412
0021500411,1610612750,Timberwolves,MIN,Minnesota,240:00,98.9,111.8,-12.9,0.556,1.54,15.9,0.136,0.714,0.419,0.13,0.468,0.532,0.198,100.56,0.422
0021500411,1610612738,Celtics,BOS,Boston,240:00,111.8,98.9,12.9,0.739,2.0,23.1,0.286,0.864,0.581,0.168,0.584,0.588,0.198,100.56,0.578
0021500412,1610612753,Magic,ORL,Orlando,240:00,115.3,111.2,4.1,0.432,1.9,15.9,0.211,0.735,0.458,0.108,0.57,0.589,0.198,90.94,0.497
0021500412,1610612752,Knicks,NYK,New York,240:00,111.2,115.3,-4.1,0.538,1.4,17.6,0.265,0.789,0.542,0.168,0.559,0.596,0.2,90.94,0.503
0021500413,1610612757,Trail Blazers,POR,Portland,240:00,101.4,108.9,-7.5,0.632,1.26,18.0,0.326,0.947,0.617,0.199,0.5,0.535,0.198,96.5,0.47
0021500413,1610612737,Hawks,ATL,Atlanta,240:00,108.9,101.4,7.5,0.568,2.1,17.5,0.053,0.674,0.383,0.103,0.539,0.593,0.2,96.5,0.53
0021500414,1610612741,Bulls,CHI,Chicago,240:00,103.3,105.9,-2.6,0.744,2.46,22.0,0.294,0.667,0.469,0.132,0.5,0.506,0.2,98.94,0.48
0021500414,1610612751,Nets,BKN,Brooklyn,240:00,105.9,103.3,2.6,0.605,1.86,18.6,0.333,0.706,0.531,0.141,0.495,0.524,0.2,98.94,0.52
0021500415,1610612745,Rockets,HOU,Houston,240:00,102.0,95.3,6.6,0.545,0.9,14.2,0.257,0.816,0.583,0.2,0.514,0.573,0.198,99.84,0.543
0021500415,1610612766,Hornets,CHA,Charlotte,240:00,95.3,102.0,-6.6,0.69,1.67,15.5,0.184,0.743,0.417,0.12,0.422,0.492,0.198,99.84,0.457
0021500416,1610612759,Spurs,SAS,San Antonio,240:00,111.6,94.3,17.4,0.587,3.0,20.9,0.167,0.745,0.484,0.095,0.551,0.57,0.2,96.28,0.617
0021500416,1610612754,Pacers,IND,Indiana,240:00,94.3,111.6,-17.4,0.553,1.5,16.0,0.255,0.833,0.516,0.143,0.461,0.476,0.2,96.28,0.383
0021500417,1610612762,Jazz,UTA,Utah,240:00,115.4,93.0,22.4,0.444,1.45,13.1,0.262,0.8,0.54,0.115,0.513,0.577,0.198,95.48,0.679
0021500417,1610612756,Suns,PHX,Phoenix,240:00,93.0,115.4,-22.4,0.387,0.75,10.3,0.2,0.738,0.46,0.167,0.437,0.502,0.194,95.48,0.321
0021500418,1610612760,Thunder,OKC,Oklahoma City,240:00,105.5,103.0,2.5,0.525,1.91,16.7,0.222,0.773,0.494,0.116,0.494,0.533,0.2,95.48,0.515
0021500418,1610612746,Clippers,LAC,Los Angeles,240:00,103.0,105.5,-2.5,0.512,1.62,16.5,0.227,0.778,0.506,0.135,0.511,0.531,0.2,95.48,0.485
0021500419,1610612755,76ers,PHI,Philadelphia,240:00,91.8,105.5,-13.8,0.613,0.68,15.0,0.27,0.78,0.538,0.285,0.523,0.562,0.196,98.32,0.384
0021500419,1610612763,Grizzlies,MEM,Memphis,240:00,105.5,91.8,13.8,0.65,2.17,19.5,0.22,0.73,0.462,0.122,0.5,0.544,0.2,98.32,0.616
