GROUP_SET,PLAYER_ID,PLAYER_NAME,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,CFID,CFPARAMS
Assisted By,202083.0,"Matthews, Wesley",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202083
Assisted By,1626257.0,"Mejri, Salah",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626257
Assisted By,1717.0,"Nowitzki, Dirk",5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1717
Assisted By,2585.0,"Pachulia, Zaza",7.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,2585
Assisted By,202718.0,"Parsons, Chandler",10.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202718
Assisted By,101111.0,"Villanueva, Charlie",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101111
Assisted By,101114.0,"Williams, Deron",11.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101114
Assisted By,1626147.0,"Anderson, Justin",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626147
Assisted By,200826.0,"Barea, Jose Juan",14.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,200826
Assisted By,101109.0,"Felton, Raymond",9.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101109
Assisted By,2734.0,"Harris, Devin",14.0,14.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,2734
Assisted By,203098.0,"Jenkins, John",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203098
Assisted By,1717.0,"Nowitzki, Dirk",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1717
Assisted By,202718.0,"Parsons, Chandler",9.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202718
Assisted By,101111.0,"Villanueva, Charlie",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101111
Assisted By,101114.0,"Williams, Deron",4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101114
Assisted By,1626147.0,"Anderson, Justin",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626147
Assisted By,200826.0,"Barea, Jose Juan",8.0,8.0,1.0,2.0,2.0,1.0,1.125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,200826
Assisted By,101109.0,"Felton, Raymond",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101109
Assisted By,2734.0,"Harris, Devin",4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,2734
Assisted By,1717.0,"Nowitzki, Dirk",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,1717
Assisted By,202718.0,"Parsons, Chandler",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202718
Assisted By,101111.0,"Villanueva, Charlie",4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101111
Assisted By,101114.0,"Williams, Deron",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,101114
Assisted By,1626147.0,"Anderson, Justin",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626147
Assisted By,200826.0,"Barea, Jose Juan",5.0,5.0,1.0,1.0,1.0,1.0,1.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,200826
Assisted By,1626164.0,"Booker, Devin",3.0,3.0,1.0,2.0,2.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626164
Assisted By,201978.0,"Budinger, Chase",5.0,5.0,1.0,1.0,1.0,1.0,1.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201978
Assisted By,101109.0,"Felton, Raymond",5.0,5.0,1.0,1.0,1.0,1.0,1.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101109
Assisted By,203462.0,"Goodwin, Archie",4.0,4.0,1.0,1.0,1.0,1.0,1.125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203462
Assisted By,202720.0,"Leuer, Jon",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202720
Assisted By,202083.0,"Matthews, Wesley",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,202083
Assisted By,1717.0,"Nowitzki, Dirk",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1717
Assisted By,2585.0,"Pachulia, Zaza",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,2585
Assisted By,203939.0,"Powell, Dwight",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203939
Assisted By,203515.0,"Pressey, Phil",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203515
Assisted By,101179.0,"Price, Ronnie",6.0,6.0,1.0,3.0,3.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101179
Assisted By,203141.0,"Teletovic, Mirza",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203141
Assisted By,200782.0,"Tucker, PJ",3.0,3.0,1.0,3.0,3.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,200782
Assisted By,201603.0,"Weems, Sonny",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,201603
Assisted By,1626210.0,"Williams, Alan",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626210
Assisted By,101114.0,"Williams, Deron",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101114
Assisted By,1626147.0,"Anderson, Justin",5.0,5.0,1.0,3.0,3.0,1.0,1.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626147
Assisted By,101109.0,"Felton, Raymond",19.0,19.0,1.0,12.0,12.0,1.0,1.316,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101109
Assisted By,2734.0,"Harris, Devin",7.0,7.0,1.0,6.0,6.0,1.0,1.429,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2734
Assisted By,101135.0,"Lee, David",5.0,5.0,1.0,2.0,2.0,1.0,1.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101135
Assisted By,202083.0,"Matthews, Wesley",12.0,12.0,1.0,7.0,7.0,1.0,1.292,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202083
Assisted By,201580.0,"McGee, JaVale",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,201580
Assisted By,1626257.0,"Mejri, Salah",3.0,3.0,1.0,2.0,2.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626257
Assisted By,1717.0,"Nowitzki, Dirk",16.0,16.0,1.0,11.0,11.0,1.0,1.344,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1717
Assisted By,2585.0,"Pachulia, Zaza",7.0,7.0,1.0,3.0,3.0,1.0,1.214,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2585
Assisted By,202718.0,"Parsons, Chandler",6.0,6.0,1.0,3.0,3.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202718
Assisted By,203939.0,"Powell, Dwight",5.0,5.0,1.0,2.0,2.0,1.0,1.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203939
Assisted By,101114.0,"Williams, Deron",13.0,13.0,1.0,7.0,7.0,1.0,1.269,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101114
Assisted By,200826.0,"Barea, Jose Juan",13.0,13.0,1.0,7.0,7.0,1.0,1.269,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,200826
Assisted By,101109.0,"Felton, Raymond",9.0,9.0,1.0,5.0,5.0,1.0,1.278,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101109
Assisted By,2734.0,"Harris, Devin",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,2734
Assisted By,203098.0,"Jenkins, John",4.0,4.0,1.0,2.0,2.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203098
Assisted By,101135.0,"Lee, David",3.0,3.0,1.0,1.0,1.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101135
Assisted By,202083.0,"Matthews, Wesley",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202083
Assisted By,1717.0,"Nowitzki, Dirk",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1717
Assisted By,2585.0,"Pachulia, Zaza",2.0,2.0,1.0,2.0,2.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,2585
Assisted By,203939.0,"Powell, Dwight",3.0,3.0,1.0,2.0,2.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203939
Assisted By,101111.0,"Villanueva, Charlie",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101111
Assisted By,1626147.0,"Anderson, Justin",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,1626147
Assisted By,200826.0,"Barea, Jose Juan",11.0,11.0,1.0,8.0,8.0,1.0,1.364,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,200826
Assisted By,202379.0,"Evans, Jeremy",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202379
Assisted By,2734.0,"Harris, Devin",5.0,5.0,1.0,3.0,3.0,1.0,1.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2734
Assisted By,101135.0,"Lee, David",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101135
Assisted By,202083.0,"Matthews, Wesley",11.0,11.0,1.0,6.0,6.0,1.0,1.273,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202083
Assisted By,1626257.0,"Mejri, Salah",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626257
Assisted By,1717.0,"Nowitzki, Dirk",16.0,16.0,1.0,7.0,7.0,1.0,1.219,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1717
Assisted By,2585.0,"Pachulia, Zaza",8.0,8.0,1.0,1.0,1.0,1.0,1.063,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2585
Assisted By,202718.0,"Parsons, Chandler",8.0,8.0,1.0,7.0,7.0,1.0,1.438,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202718
Assisted By,203939.0,"Powell, Dwight",3.0,3.0,1.0,2.0,2.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203939
Assisted By,101111.0,"Villanueva, Charlie",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101111
Assisted By,101114.0,"Williams, Deron",20.0,20.0,1.0,10.0,10.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101114
Assisted By,1626147.0,"Anderson, Justin",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626147
Assisted By,200826.0,"Barea, Jose Juan",7.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,200826
Assisted By,101109.0,"Felton, Raymond",9.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101109
Assisted By,202083.0,"Matthews, Wesley",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202083
Assisted By,1717.0,"Nowitzki, Dirk",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1717
Assisted By,202718.0,"Parsons, Chandler",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202718
Assisted By,203939.0,"Powell, Dwight",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203939
Assisted By,101111.0,"Villanueva, Charlie",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101111
Assisted By,101114.0,"Williams, Deron",10.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101114
Assisted By,1626147.0,"Anderson, Justin",3.0,3.0,1.0,3.0,3.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,1626147
Assisted By,200826.0,"Barea, Jose Juan",19.0,19.0,1.0,10.0,10.0,1.0,1.263,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,200826
Assisted By,101109.0,"Felton, Raymond",47.0,47.0,1.0,41.0,41.0,1.0,1.436,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101109
Assisted By,2734.0,"Harris, Devin",10.0,10.0,1.0,6.0,6.0,1.0,1.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2734
Assisted By,101135.0,"Lee, David",6.0,6.0,1.0,4.0,4.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101135
Assisted By,1717.0,"Nowitzki, Dirk",20.0,20.0,1.0,15.0,15.0,1.0,1.375,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1717
Assisted By,2585.0,"Pachulia, Zaza",21.0,21.0,1.0,12.0,12.0,1.0,1.286,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2585
Assisted By,202718.0,"Parsons, Chandler",36.0,36.0,1.0,28.0,28.0,1.0,1.389,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202718
Assisted By,203939.0,"Powell, Dwight",6.0,6.0,1.0,5.0,5.0,1.0,1.417,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203939
Assisted By,101111.0,"Villanueva, Charlie",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,101111
Assisted By,101114.0,"Williams, Deron",57.0,57.0,1.0,42.0,42.0,1.0,1.368,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,101114
Assisted By,1626147.0,"Anderson, Justin",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626147
Assisted By,200826.0,"Barea, Jose Juan",18.0,18.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,200826
Assisted By,101109.0,"Felton, Raymond",16.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101109
Assisted By,2734.0,"Harris, Devin",5.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,2734
Assisted By,202083.0,"Matthews, Wesley",17.0,17.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202083
Assisted By,1717.0,"Nowitzki, Dirk",23.0,23.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1717
Assisted By,202718.0,"Parsons, Chandler",12.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202718
Assisted By,203939.0,"Powell, Dwight",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203939
Assisted By,101111.0,"Villanueva, Charlie",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101111
Assisted By,101114.0,"Williams, Deron",51.0,51.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,101114
Assisted By,201571.0,"Augustin, D.J.",7.0,7.0,1.0,6.0,6.0,1.0,1.429,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201571
Assisted By,203115.0,"Barton, Will",4.0,4.0,1.0,1.0,1.0,1.0,1.125,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203115
Assisted By,203999.0,"Jokic, Nikola",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203999
Assisted By,203530.0,"Lauvergne, Joffrey",6.0,6.0,1.0,2.0,2.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203530
Assisted By,1626144.0,"Mudiay, Emmanuel",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626144
Assisted By,203994.0,"Nurkic, Jusuf",3.0,3.0,1.0,2.0,2.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203994
Assisted By,203500.0,"Adams, Steven",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203500
Assisted By,201589.0,"Arthur, Darrell",3.0,3.0,1.0,3.0,3.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,201589
Assisted By,203115.0,"Barton, Will",7.0,7.0,1.0,5.0,5.0,1.0,1.357,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203115
Assisted By,2555.0,"Collison, Nick",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,2555
Assisted By,201142.0,"Durant, Kevin",5.0,5.0,1.0,5.0,5.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,201142
Assisted By,202702.0,"Faried, Kenneth",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202702
Assisted By,201568.0,"Gallinari, Danilo",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,201568
Assisted By,203914.0,"Harris, Gary",5.0,5.0,1.0,4.0,4.0,1.0,1.4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203914
Assisted By,201586.0,"Ibaka, Serge",3.0,3.0,1.0,3.0,3.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,201586
Assisted By,203999.0,"Jokic, Nikola",3.0,3.0,1.0,3.0,3.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203999
Assisted By,202683.0,"Kanter, Enes",4.0,4.0,1.0,3.0,3.0,1.0,1.375,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202683
Assisted By,203530.0,"Lauvergne, Joffrey",5.0,5.0,1.0,3.0,3.0,1.0,1.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203530
Assisted By,2034.0,"Miller, Mike",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,2034
Assisted By,201627.0,"Morrow, Anthony",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,201627
Assisted By,1626144.0,"Mudiay, Emmanuel",2.0,2.0,1.0,2.0,2.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,1626144
Assisted By,203994.0,"Nurkic, Jusuf",4.0,4.0,1.0,2.0,2.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203994
Assisted By,1626166.0,"Payne, Cameron",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,1626166
Assisted By,203960.0,"Sampson, JaKarr",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,203960
Assisted By,1626253.0,"Toupane, Axel",1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,45.0,1626253
Assisted By,203079.0,"Waiters, Dion",6.0,6.0,1.0,4.0,4.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203079
Assisted By,201566.0,"Westbrook, Russell",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,201566
Assisted By,201589.0,"Arthur, Darrell",7.0,7.0,1.0,4.0,4.0,1.0,1.286,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201589
Assisted By,203115.0,"Barton, Will",20.0,20.0,1.0,9.0,9.0,1.0,1.225,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203115
Assisted By,202702.0,"Faried, Kenneth",16.0,16.0,1.0,9.0,9.0,1.0,1.281,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,202702
Assisted By,200751.0,"Foye, Randy",7.0,7.0,1.0,3.0,3.0,1.0,1.214,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,200751
Assisted By,203914.0,"Harris, Gary",18.0,18.0,1.0,8.0,8.0,1.0,1.222,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203914
Assisted By,201581.0,"Hickson, JJ",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,201581
Assisted By,203999.0,"Jokic, Nikola",18.0,18.0,1.0,6.0,6.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203999
Assisted By,203530.0,"Lauvergne, Joffrey",4.0,4.0,1.0,2.0,2.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203530
Assisted By,2034.0,"Miller, Mike",2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,2034
Assisted By,1626144.0,"Mudiay, Emmanuel",45.0,45.0,1.0,21.0,21.0,1.0,1.233,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626144
Assisted By,2749.0,"Nelson, Jameer",24.0,24.0,1.0,11.0,11.0,1.0,1.229,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2749
Assisted By,203994.0,"Nurkic, Jusuf",6.0,6.0,1.0,4.0,4.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203994
Assisted By,201571.0,"Augustin, D.J.",21.0,21.0,1.0,11.0,11.0,1.0,1.262,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201571
Assisted By,203115.0,"Barton, Will",38.0,38.0,1.0,6.0,6.0,1.0,1.079,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203115
Assisted By,202702.0,"Faried, Kenneth",3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,202702
Assisted By,200751.0,"Foye, Randy",20.0,20.0,1.0,4.0,4.0,1.0,1.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,200751
Assisted By,201568.0,"Gallinari, Danilo",9.0,9.0,1.0,2.0,2.0,1.0,1.111,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201568
Assisted By,203914.0,"Harris, Gary",6.0,6.0,1.0,2.0,2.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203914
Assisted By,203999.0,"Jokic, Nikola",19.0,19.0,1.0,2.0,2.0,1.0,1.053,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203999
Assisted By,203530.0,"Lauvergne, Joffrey",3.0,3.0,1.0,1.0,1.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203530
Assisted By,1626144.0,"Mudiay, Emmanuel",32.0,32.0,1.0,11.0,11.0,1.0,1.172,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626144
Assisted By,2749.0,"Nelson, Jameer",23.0,23.0,1.0,3.0,3.0,1.0,1.065,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,2749
Assisted By,203994.0,"Nurkic, Jusuf",2.0,2.0,1.0,1.0,1.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203994
Assisted By,203123.0,"Papanikolaou, Kostas",4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0,203123
Assisted By,1626253.0,"Toupane, Axel",3.0,3.0,1.0,2.0,2.0,1.0,1.333,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,1626253
Assisted By,201589.0,"Arthur, Darrell",4.0,4.0,1.0,2.0,2.0,1.0,1.25,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201589
Assisted By,201571.0,"Augustin, D.J.",5.0,5.0,1.0,1.0,1.0,1.0,1.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,201571
Assisted By,203115.0,"Barton, Will",11.0,11.0,1.0,4.0,4.0,1.0,1.182,0.0,1.0,0.0,1.0,0.0,1.0,0.0,45.0,203115
