"gameorder","game_id","lg_id","X_iscopy","year_id","date_game","seasongame","is_playoffs","team_id","fran_id","pts","elo_i","elo_n","win_equiv","opp_id","opp_fran","opp_pts","opp_elo_i","opp_elo_n","game_location","game_result","forecast","tm_conference","opp_conference","win_dum","prev_avg_pts","opp_prev_avg_pts"
276,21500276,"NBA",0,2015,"2015-12-02",19,0,"LAC",NA,91,1644.95123115469,1635.10125232905,NA,"IND",NA,103,1580.11356617747,1599.43886410987,"H","L",0.720890258539346,"W","E",0,103.388888888889,102.388888888889
277,21500277,"NBA",0,2015,"2015-12-03",17,0,"MIA",NA,97,1515.23476628238,1520.26386932373,NA,"OKC",NA,95,1626.23778825716,1624.87424584716,"H","W",0.484170670121619,"E","W",1,96.25,109.8125
277,21500277,"NBA",1,2015,"2015-12-03",19,0,"OKC",NA,95,1626.23778825716,1624.87424584716,NA,"MIA",NA,97,1515.23476628238,1520.26386932373,"A","L",0.515829329878381,"W","E",0,108.888888888889,96.4444444444444
278,21500278,"NBA",0,2015,"2015-12-03",20,0,"TOR",NA,105,1601.25244982315,1598.11328561367,NA,"DEN",NA,106,1442.28185691097,1450.60394417414,"H","L",0.81619150193185,"E","W",0,99.9473684210526,96.1578947368421
278,21500278,"NBA",1,2015,"2015-12-03",20,0,"DEN",NA,106,1442.28185691097,1450.60394417414,NA,"TOR",NA,105,1601.25244982315,1598.11328561367,"A","W",0.18380849806815,"W","E",1,96.1578947368421,99.9473684210526
279,21500279,"NBA",1,2015,"2015-12-03",19,0,"ORL",NA,103,1447.98822885347,1467.07137313912,NA,"UTA",NA,94,1583.78933190046,1576.30783681696,"A","W",0.204666408263171,"E","W",1,101.555555555556,97.3333333333333
279,21500279,"NBA",0,2015,"2015-12-03",17,0,"UTA",NA,94,1583.78933190046,1576.30783681696,NA,"ORL",NA,103,1447.98822885347,1467.07137313912,"H","L",0.795333591736829,"W","E",0,96,101.375
280,21500280,"NBA",0,2015,"2015-12-03",20,0,"MEM",NA,83,1595.67396525458,1583.54067586349,NA,"SAS",NA,103,1722.41453483143,1737.21984811636,"H","L",0.461593034068569,"W","W",0,97.1052631578947,98.6315789473684
280,21500280,"NBA",1,2015,"2015-12-03",20,0,"SAS",NA,103,1722.41453483143,1737.21984811636,NA,"MEM",NA,83,1595.67396525458,1583.54067586349,"A","W",0.538406965931431,"W","W",1,98.6315789473684,97.1052631578947
281,21500281,"NBA",1,2015,"2015-12-03",18,0,"IND",NA,111,1599.43886410987,1592.49757560625,NA,"POR",NA,123,1547.21871803954,1556.89485637066,"A","L",0.431669479892569,"E","W",0,101.882352941176,100.764705882353
281,21500281,"NBA",0,2015,"2015-12-03",20,0,"POR",NA,123,1547.21871803954,1556.89485637066,NA,"IND",NA,111,1599.43886410987,1592.49757560625,"H","W",0.568330520107431,"W","E",1,100.631578947368,103.263157894737
282,21500282,"NBA",1,2015,"2015-12-03",19,0,"BOS",NA,114,1581.44779985167,1594.89836312246,NA,"SAC",NA,97,1458.80463218038,1448.31996354014,"A","W",0.532540080229423,"E","W",1,102,104.888888888889
282,21500282,"NBA",0,2015,"2015-12-03",20,0,"SAC",NA,97,1458.80463218038,1448.31996354014,NA,"BOS",NA,114,1581.44779985167,1594.89836312246,"H","L",0.467459919770577,"W","E",0,105.263157894737,102.631578947368
283,21500283,"NBA",1,2015,"2015-12-04",19,0,"BKN",NA,91,1463.64583708107,1453.40037357155,NA,"NYK",NA,108,1396.37180093816,1409.3050503323,"A","L",0.453042344256417,"E","E",0,95.6666666666667,96.8888888888889
283,21500283,"NBA",0,2015,"2015-12-04",20,0,"NYK",NA,108,1396.37180093816,1409.3050503323,NA,"BKN",NA,91,1463.64583708107,1453.40037357155,"H","W",0.546957655743583,"E","E",1,97,95.4210526315789
284,21500284,"NBA",0,2015,"2015-12-04",17,0,"WAS",NA,109,1522.61546124797,1526.32165895302,NA,"PHX",NA,106,1521.38792413507,1521.38792413507,"H","W",0.641691323753177,"E","W",1,99.375,106.1875
284,21500284,"NBA",1,2015,"2015-12-04",20,0,"PHX",NA,106,1521.38792413507,1521.38792413507,NA,"WAS",NA,109,1522.61546124797,1526.32165895302,"A","L",0.358308676246823,"W","E",0,106.263157894737,100.894736842105
285,21500285,"NBA",0,2015,"2015-12-04",20,0,"DET",NA,102,1534.62566829007,1537.98411240208,NA,"MIL",NA,95,1427.35917294158,1425.10414581631,"H","W",0.767298940708925,"E","E",1,98.2105263157895,95.2631578947368
285,21500285,"NBA",1,2015,"2015-12-04",20,0,"MIL",NA,95,1427.35917294158,1425.10414581631,NA,"DET",NA,102,1534.62566829007,1537.98411240208,"A","L",0.232701059291075,"E","E",0,95.2631578947368,98.2105263157895
286,21500286,"NBA",0,2015,"2015-12-04",22,0,"ATL",NA,100,1596.88051296469,1598.87249528664,NA,"LAL",NA,87,1325.44154567489,1322.91737821981,"H","W",0.894558553658293,"E","W",1,101.571428571429,96.3333333333333
286,21500286,"NBA",1,2015,"2015-12-04",19,0,"LAL",NA,87,1325.44154567489,1322.91737821981,NA,"ATL",NA,100,1596.88051296469,1598.87249528664,"A","L",0.105441446341707,"W","E",0,97.3333333333333,102.944444444444
287,21500287,"NBA",1,2015,"2015-12-04",20,0,"HOU",NA,100,1556.7267945118,1566.10749991261,NA,"DAL",NA,96,1579.02309741502,1577.39790728492,"A","W",0.330927277882082,"W","W",1,102.157894736842,100.789473684211
287,21500287,"NBA",0,2015,"2015-12-04",20,0,"DAL",NA,96,1579.02309741502,1577.39790728492,NA,"HOU",NA,100,1556.7267945118,1566.10749991261,"H","L",0.669072722117918,"W","W",0,100.789473684211,102.157894736842
288,21500288,"NBA",1,2015,"2015-12-04",19,0,"CLE",NA,108,1684.50115982895,1680.69690585391,NA,"NOP",NA,114,1484.8408358399,1495.58975727983,"A","L",0.639614403573743,"E","W",0,102.055555555556,101.666666666667
288,21500288,"NBA",0,2015,"2015-12-04",20,0,"NOP",NA,114,1484.8408358399,1495.58975727983,NA,"CLE",NA,108,1684.50115982895,1680.69690585391,"H","W",0.360385596426257,"W","E",1,101.631578947368,102.368421052632
289,21500289,"NBA",0,2015,"2015-12-05",21,0,"PHI",NA,105,1268.84707449584,1268.84707449584,NA,"DEN",NA,108,1450.60394417414,1454.63885489092,"H","L",0.384467053528806,"E","W",0,91.2,96.65
289,21500289,"NBA",1,2015,"2015-12-05",21,0,"DEN",NA,108,1450.60394417414,1454.63885489092,NA,"PHI",NA,105,1268.84707449584,1268.84707449584,"A","W",0.615532946471194,"W","E",1,96.65,91.2
290,21500290,"NBA",1,2015,"2015-12-05",21,0,"GSW",NA,112,1829.6812642699,1832.91061612712,NA,"TOR",NA,109,1598.11328561367,1598.11328561367,"A","W",0.680781626964958,"W","E",1,115.3,100.2
290,21500290,"NBA",0,2015,"2015-12-05",21,0,"TOR",NA,109,1598.11328561367,1598.11328561367,NA,"GSW",NA,112,1829.6812642699,1832.91061612712,"H","L",0.319218373035042,"E","W",0,100.2,115.3
291,21500291,"NBA",1,2015,"2015-12-05",20,0,"CLE",NA,84,1680.69690585391,1669.81303859924,NA,"MIA",NA,99,1520.26386932373,1536.84759794536,"A","L",0.58610351698716,"E","E",0,102.368421052632,96.7894736842105
291,21500291,"NBA",0,2015,"2015-12-05",18,0,"MIA",NA,99,1520.26386932373,1536.84759794536,NA,"CLE",NA,84,1680.69690585391,1669.81303859924,"H","W",0.41389648301284,"E","E",1,96.2941176470588,103.058823529412
292,21500292,"NBA",0,2015,"2015-12-05",17,0,"CHI",NA,96,1598.97295533867,1594.76544044015,NA,"CHA",NA,102,1498.47726837299,1512.48135795792,"H","L",0.760267376683083,"E","E",0,98.875,103.4375
292,21500292,"NBA",1,2015,"2015-12-05",19,0,"CHA",NA,102,1498.47726837299,1512.48135795792,NA,"CHI",NA,96,1598.97295533867,1594.76544044015,"A","W",0.239732623316917,"E","E",1,102.277777777778,98.8333333333333
293,21500293,"NBA",0,2015,"2015-12-05",21,0,"HOU",NA,120,1566.10749991261,1569.28943468963,NA,"SAC",NA,113,1448.31996354014,1446.14609457127,"H","W",0.777937244976246,"W","W",1,102.05,104.85
293,21500293,"NBA",1,2015,"2015-12-05",21,0,"SAC",NA,113,1448.31996354014,1446.14609457127,NA,"HOU",NA,120,1566.10749991261,1569.28943468963,"A","L",0.222062755023754,"W","W",0,104.85,102.05
294,21500294,"NBA",1,2015,"2015-12-05",21,0,"POR",NA,109,1556.89485637066,1563.74733975395,NA,"MIN",NA,103,1425.09020617811,1422.09617793514,"A","W",0.545643148864119,"W","W",1,101.75,101.1
294,21500294,"NBA",0,2015,"2015-12-05",19,0,"MIN",NA,103,1425.09020617811,1422.09617793514,NA,"POR",NA,109,1556.89485637066,1563.74733975395,"H","L",0.454356851135881,"W","W",0,100.722222222222,100
295,21500295,"NBA",0,2015,"2015-12-05",21,0,"MIL",NA,106,1425.10414581631,1433.46484735425,NA,"NYK",NA,91,1409.3050503323,1402.02613706711,"H","W",0.660739895455907,"E","E",1,95.25,97.55
295,21500295,"NBA",1,2015,"2015-12-05",21,0,"NYK",NA,91,1409.3050503323,1402.02613706711,NA,"MIL",NA,106,1425.10414581631,1433.46484735425,"A","L",0.339260104544093,"E","E",0,97.55,95.25
296,21500296,"NBA",1,2015,"2015-12-05",20,0,"BOS",NA,105,1594.89836312246,1594.89836312246,NA,"SAS",NA,108,1737.21984811636,1739.08009161525,"A","L",0.198624328258925,"E","W",0,102.631578947368,98.6315789473684
296,21500296,"NBA",0,2015,"2015-12-05",21,0,"SAS",NA,108,1737.21984811636,1739.08009161525,NA,"BOS",NA,105,1594.89836312246,1594.89836312246,"H","W",0.801375671741075,"W","E",1,98.85,102.75
297,21500297,"NBA",0,2015,"2015-12-05",18,0,"UTA",NA,122,1576.30783681696,1580.30726425775,NA,"IND",NA,119,1592.49757560625,1592.49757560625,"H","W",0.618326391735511,"W","E",1,95.8823529411765,101.882352941176
297,21500297,"NBA",1,2015,"2015-12-05",19,0,"IND",NA,119,1592.49757560625,1592.49757560625,NA,"UTA",NA,122,1576.30783681696,1580.30726425775,"A","L",0.381673608264489,"E","W",0,102.388888888889,97.3333333333333
298,21500298,"NBA",1,2015,"2015-12-05",20,0,"ORL",NA,101,1467.07137313912,1466.47354940423,NA,"LAC",NA,103,1635.10125232905,1636.50266845477,"A","L",0.176113513552456,"E","W",0,101.631578947368,102.736842105263
298,21500298,"NBA",0,2015,"2015-12-05",20,0,"LAC",NA,103,1635.10125232905,1636.50266845477,NA,"ORL",NA,101,1467.07137313912,1466.47354940423,"H","W",0.823886486447544,"W","E",1,102.736842105263,101.631578947368
299,21500299,"NBA",0,2015,"2015-12-06",21,0,"MEM",NA,95,1583.54067586349,1585.9548935404,NA,"PHX",NA,93,1521.38792413507,1520.52312712157,"H","W",0.71776988456758,"W","W",1,96.4,106.25
299,21500299,"NBA",1,2015,"2015-12-06",21,0,"PHX",NA,93,1521.38792413507,1520.52312712157,NA,"MEM",NA,95,1583.54067586349,1585.9548935404,"A","L",0.28223011543242,"W","W",0,106.25,96.4
300,21500300,"NBA",1,2015,"2015-12-06",22,0,"GSW",NA,114,1832.91061612712,1836.7418615963,NA,"BKN",NA,98,1453.40037357155,1448.94326500503,"A","W",0.833271154915995,"W","E",1,115.142857142857,96.2380952380952
300,21500300,"NBA",0,2015,"2015-12-06",20,0,"BKN",NA,98,1453.40037357155,1448.94326500503,NA,"GSW",NA,114,1832.91061612712,1836.7418615963,"H","L",0.166728845084005,"E","W",0,95.4210526315789,115.263157894737
301,21500301,"NBA",0,2015,"2015-12-06",21,0,"DET",NA,111,1537.98411240208,1541.65238160337,NA,"LAL",NA,91,1322.91737821981,1318.09578779892,"H","W",0.859804831826984,"E","W",1,98.4,96.5
301,21500301,"NBA",1,2015,"2015-12-06",20,0,"LAL",NA,91,1322.91737821981,1318.09578779892,NA,"DET",NA,111,1537.98411240208,1541.65238160337,"A","L",0.140195168173016,"W","E",0,96.7894736842105,98.2105263157895
302,21500302,"NBA",0,2015,"2015-12-06",18,0,"WAS",NA,104,1526.32165895302,1517.839190979,NA,"DAL",NA,116,1577.39790728492,1591.20220470509,"H","L",0.569945244066175,"E","W",0,99.9411764705882,100.117647058824
302,21500302,"NBA",1,2015,"2015-12-06",21,0,"DAL",NA,116,1577.39790728492,1591.20220470509,NA,"WAS",NA,104,1526.32165895302,1517.839190979,"A","W",0.430054755933826,"W","E",1,100.55,101
303,21500303,"NBA",0,2015,"2015-12-06",20,0,"OKC",NA,98,1624.87424584716,1626.40430720663,NA,"SAC",NA,95,1446.14609457127,1446.14609457127,"H","W",0.832644740697527,"W","W",1,108.157894736842,105.263157894737
303,21500303,"NBA",1,2015,"2015-12-06",22,0,"SAC",NA,95,1446.14609457127,1446.14609457127,NA,"OKC",NA,98,1624.87424584716,1626.40430720663,"A","L",0.167355259302473,"W","W",0,105.238095238095,108.47619047619
304,21500304,"NBA",1,2015,"2015-12-07",22,0,"DET",NA,84,1541.65238160337,1530.75976794804,NA,"CHA",NA,104,1512.48135795792,1524.86605657476,"A","L",0.39945790158676,"E","E",0,99,102.190476190476
304,21500304,"NBA",0,2015,"2015-12-07",20,0,"CHA",NA,104,1512.48135795792,1524.86605657476,NA,"DET",NA,84,1541.65238160337,1530.75976794804,"H","W",0.60054209841324,"E","E",1,102.263157894737,98.2105263157895
305,21500305,"NBA",0,2015,"2015-12-07",22,0,"PHI",NA,68,1268.84707449584,1259.95073343302,NA,"SAS",NA,119,1739.08009161525,1744.3880025071,"H","L",0.106098036873676,"E","W",0,91.8571428571429,99.2857142857143
305,21500305,"NBA",1,2015,"2015-12-07",22,0,"SAS",NA,119,1739.08009161525,1744.3880025071,NA,"PHI",NA,68,1268.84707449584,1259.95073343302,"A","W",0.893901963126324,"W","E",1,99.2857142857143,91.8571428571429
306,21500306,"NBA",1,2015,"2015-12-07",19,0,"WAS",NA,114,1517.839190979,1534.02214222142,NA,"MIA",NA,103,1536.84759794536,1528.30321807302,"A","W",0.335131238204232,"E","E",1,100.166666666667,96.4444444444444
306,21500306,"NBA",0,2015,"2015-12-07",19,0,"MIA",NA,103,1536.84759794536,1528.30321807302,NA,"WAS",NA,114,1517.839190979,1534.02214222142,"H","L",0.664868761795768,"E","E",0,96.4444444444444,100.166666666667
307,21500307,"NBA",0,2015,"2015-12-07",22,0,"NYK",NA,97,1402.02613706711,1398.76695070562,NA,"DAL",NA,104,1591.20220470509,1597.08237461016,"H","L",0.37441118069592,"E","W",0,97.2380952380952,101.285714285714
307,21500307,"NBA",1,2015,"2015-12-07",22,0,"DAL",NA,104,1591.20220470509,1597.08237461016,NA,"NYK",NA,97,1402.02613706711,1398.76695070562,"A","W",0.62558881930408,"W","E",1,101.285714285714,97.2380952380952
308,21500308,"NBA",0,2015,"2015-12-07",22,0,"TOR",NA,102,1598.11328561367,1599.61922860853,NA,"LAL",NA,93,1318.09578779892,1316.47522343434,"H","W",0.899126507616748,"E","W",1,100.619047619048,96.3333333333333
308,21500308,"NBA",1,2015,"2015-12-07",21,0,"LAL",NA,93,1318.09578779892,1316.47522343434,NA,"TOR",NA,102,1598.11328561367,1599.61922860853,"A","L",0.100873492383252,"W","E",0,96.5,100.2
309,21500309,"NBA",0,2015,"2015-12-07",18,0,"CHI",NA,101,1594.76544044015,1593.05306372775,NA,"PHX",NA,103,1520.52312712157,1528.73883034334,"H","L",0.731651811044905,"E","W",0,98.7058823529412,106.235294117647
309,21500309,"NBA",1,2015,"2015-12-07",22,0,"PHX",NA,103,1520.52312712157,1528.73883034334,NA,"CHI",NA,101,1594.76544044015,1593.05306372775,"A","W",0.268348188955095,"W","E",1,105.619047619048,98.0952380952381
310,21500310,"NBA",0,2015,"2015-12-07",22,0,"MIL",NA,89,1433.46484735425,1437.9672366771,NA,"POR",NA,88,1563.74733975395,1561.28372667901,"H","W",0.456530013152143,"E","W",1,95.7619047619048,102.095238095238
310,21500310,"NBA",1,2015,"2015-12-07",22,0,"POR",NA,88,1563.74733975395,1561.28372667901,NA,"MIL",NA,89,1433.46484735425,1437.9672366771,"A","L",0.543469986847857,"W","E",0,102.095238095238,95.7619047619048
311,21500311,"NBA",1,2015,"2015-12-07",21,0,"LAC",NA,110,1636.50266845477,1640.4549096036,NA,"MIN",NA,106,1422.09617793514,1421.09505853236,"A","W",0.658940591195495,"W","W",1,102.75,101.1
311,21500311,"NBA",0,2015,"2015-12-07",20,0,"MIN",NA,106,1422.09617793514,1421.09505853236,NA,"LAC",NA,110,1636.50266845477,1640.4549096036,"H","L",0.341059408804505,"W","W",0,100.842105263158,102.736842105263
312,21500312,"NBA",0,2015,"2015-12-07",21,0,"NOP",NA,93,1495.58975727983,1483.93683155995,NA,"BOS",NA,111,1594.89836312246,1610.16761772136,"H","L",0.500994994861678,"W","E",0,102.25,102.75
312,21500312,"NBA",1,2015,"2015-12-07",21,0,"BOS",NA,111,1594.89836312246,1610.16761772136,NA,"NOP",NA,93,1495.58975727983,1483.93683155995,"A","W",0.499005005138322,"E","W",1,102.75,102.25
313,21500313,"NBA",0,2015,"2015-12-08",21,0,"CLE",NA,105,1669.81303859924,1672.60435773507,NA,"POR",NA,100,1561.28372667901,1559.99420214287,"H","W",0.768594370752332,"E","W",1,101.45,101.75
313,21500313,"NBA",1,2015,"2015-12-08",23,0,"POR",NA,100,1561.28372667901,1559.99420214287,NA,"CLE",NA,105,1669.81303859924,1672.60435773507,"A","L",0.231405629247668,"W","E",0,101.454545454545,102.045454545455
314,21500314,"NBA",1,2015,"2015-12-08",23,0,"GSW",NA,131,1836.7418615963,1841.68403951741,NA,"IND",NA,123,1592.49757560625,1589.18122901337,"A","W",0.69642615168501,"W","E",1,115.090909090909,103.5
314,21500314,"NBA",0,2015,"2015-12-08",20,0,"IND",NA,123,1592.49757560625,1589.18122901337,NA,"GSW",NA,131,1836.7418615963,1841.68403951741,"H","L",0.30357384831499,"E","W",0,103.263157894737,115.263157894737
315,21500315,"NBA",0,2015,"2015-12-08",21,0,"BKN",NA,110,1448.94326500503,1456.51553912609,NA,"HOU",NA,105,1569.28943468963,1566.87153032771,"H","W",0.470752933661683,"E","W",1,95.55,102.05
315,21500315,"NBA",1,2015,"2015-12-08",22,0,"HOU",NA,105,1569.28943468963,1566.87153032771,NA,"BKN",NA,110,1448.94326500503,1456.51553912609,"A","L",0.529247066338317,"W","E",0,102.904761904762,96.2380952380952
316,21500316,"NBA",0,2015,"2015-12-08",22,0,"MEM",NA,88,1585.9548935404,1560.95147102838,NA,"OKC",NA,125,1626.40430720663,1657.72819452822,"H","L",0.584870693137584,"W","W",0,96.3333333333333,108.47619047619
316,21500316,"NBA",1,2015,"2015-12-08",21,0,"OKC",NA,125,1626.40430720663,1657.72819452822,NA,"MEM",NA,88,1585.9548935404,1560.95147102838,"A","W",0.415129306862416,"W","W",1,107.65,96.4
317,21500317,"NBA",1,2015,"2015-12-08",21,0,"ORL",NA,85,1466.47354940423,1481.26388357894,NA,"DEN",NA,74,1454.63885489092,1446.43189855049,"A","W",0.375775005852172,"E","W",1,101.6,96.65
317,21500317,"NBA",0,2015,"2015-12-08",22,0,"DEN",NA,74,1454.63885489092,1446.43189855049,NA,"ORL",NA,85,1466.47354940423,1481.26388357894,"H","L",0.624224994147828,"W","E",0,97.1904761904762,100.809523809524
318,21500318,"NBA",1,2015,"2015-12-08",19,0,"UTA",NA,106,1580.30726425775,1575.14297248136,NA,"SAC",NA,114,1446.14609457127,1456.39535291999,"A","L",0.54900406017254,"W","W",0,97.3333333333333,104.888888888889
318,21500318,"NBA",0,2015,"2015-12-08",23,0,"SAC",NA,114,1446.14609457127,1456.39535291999,NA,"UTA",NA,106,1580.30726425775,1575.14297248136,"H","W",0.45099593982746,"W","W",1,104.772727272727,97.8181818181818
319,21500319,"NBA",1,2015,"2015-12-09",19,0,"CHI",NA,100,1593.05306372775,1591.3237499277,NA,"BOS",NA,105,1610.16761772136,1614.51174849976,"A","L",0.337564729422025,"E","E",0,98.8333333333333,102
319,21500319,"NBA",0,2015,"2015-12-09",22,0,"BOS",NA,105,1610.16761772136,1614.51174849976,NA,"CHI",NA,100,1593.05306372775,1591.3237499277,"H","W",0.662435270577975,"E","E",1,103.142857142857,98.0952380952381
320,21500320,"NBA",1,2015,"2015-12-09",20,0,"MIA",NA,81,1528.30321807302,1519.11011161875,NA,"CHA",NA,99,1524.86605657476,1535.17305078784,"A","L",0.364505827613285,"E","E",0,96.7894736842105,102.263157894737
320,21500320,"NBA",0,2015,"2015-12-09",21,0,"CHA",NA,99,1524.86605657476,1535.17305078784,NA,"MIA",NA,81,1528.30321807302,1519.11011161875,"H","W",0.635494172386715,"E","E",1,102.35,96
321,21500321,"NBA",0,2015,"2015-12-09",20,0,"WAS",NA,103,1534.02214222142,1530.39314195089,NA,"HOU",NA,109,1566.87153032771,1576.60325901763,"H","L",0.59545190564236,"E","W",0,100.894736842105,102.157894736842
321,21500321,"NBA",1,2015,"2015-12-09",23,0,"HOU",NA,109,1566.87153032771,1576.60325901763,NA,"WAS",NA,103,1534.02214222142,1530.39314195089,"A","W",0.40454809435764,"W","E",1,103,101.772727272727
322,21500322,"NBA",0,2015,"2015-12-09",23,0,"DET",NA,92,1530.75976794804,1528.12517060448,NA,"MEM",NA,93,1560.95147102838,1566.08122508011,"H","L",0.599131787345631,"E","W",0,98.3181818181818,95.9545454545455
322,21500322,"NBA",1,2015,"2015-12-09",23,0,"MEM",NA,93,1560.95147102838,1566.08122508011,NA,"DET",NA,92,1530.75976794804,1528.12517060448,"A","W",0.400868212654369,"W","E",1,95.9545454545455,98.3181818181818
323,21500323,"NBA",0,2015,"2015-12-09",23,0,"TOR",NA,97,1599.61922860853,1606.16054044383,NA,"SAS",NA,94,1744.3880025071,1744.3880025071,"H","W",0.435926778469125,"E","W",1,100.681818181818,100.181818181818
323,21500323,"NBA",1,2015,"2015-12-09",23,0,"SAS",NA,94,1744.3880025071,1744.3880025071,NA,"TOR",NA,97,1599.61922860853,1606.16054044383,"A","L",0.564073221530875,"W","E",0,100.181818181818,100.681818181818
324,21500324,"NBA",0,2015,"2015-12-09",23,0,"MIL",NA,95,1437.9672366771,1430.91269688669,NA,"LAC",NA,109,1640.4549096036,1648.93377460376,"H","L",0.356642547741085,"E","W",0,95.4545454545455,103.363636363636
324,21500324,"NBA",1,2015,"2015-12-09",22,0,"LAC",NA,109,1640.4549096036,1648.93377460376,NA,"MIL",NA,95,1437.9672366771,1430.91269688669,"A","W",0.643357452258915,"W","E",1,103.095238095238,95.7619047619048
325,21500325,"NBA",1,2015,"2015-12-09",22,0,"LAL",NA,122,1316.47522343434,1315.1681656994,NA,"MIN",NA,123,1421.09505853236,1422.73053205778,"A","L",0.235432430020987,"W","W",0,96.3333333333333,102.142857142857
325,21500325,"NBA",0,2015,"2015-12-09",21,0,"MIN",NA,123,1421.09505853236,1422.73053205778,NA,"LAL",NA,122,1316.47522343434,1315.1681656994,"H","W",0.764567569979013,"W","W",1,101.1,96.5
326,21500326,"NBA",1,2015,"2015-12-09",22,0,"ORL",NA,104,1481.26388357894,1481.26388357894,NA,"PHX",NA,107,1528.73883034334,1531.7357799494,"A","L",0.299656515802824,"E","W",0,100.809523809524,105.619047619048
326,21500326,"NBA",0,2015,"2015-12-09",23,0,"PHX",NA,107,1528.73883034334,1531.7357799494,NA,"ORL",NA,104,1481.26388357894,1481.26388357894,"H","W",0.700343484197176,"W","E",1,105.5,100.954545454545
327,21500327,"NBA",0,2015,"2015-12-09",20,0,"UTA",NA,106,1575.14297248136,1579.8410072369,NA,"NYK",NA,85,1398.76695070562,1392.91587779488,"H","W",0.830749476115974,"W","E",1,97.7894736842105,97
