"game_id","team_id","seasongame","avg_pie","max_usg","all_start","p1_start","p2_start","p3_start","p4_start","p5_start"
21501180,"PHI",79,0.0783619047619048,0.247191489361702,3,45,48,58,32,46
21501197,"PHI",80,0.078953125,0.245875,4,46,49,59,33,47
21501214,"PHI",81,0.0792584615384615,0.246551020408163,5,34,50,60,47,48
21501222,"PHI",82,0.0864895104895105,0.24564,0,48,51,61,5,49
21500005,"BOS",1,0.0788,0.24,0,0,0,0,0,0
21500024,"BOS",2,0.0788,0.24,1,1,1,1,1,1
21500040,"BOS",3,0.0752,0.2355,2,2,2,2,2,2
21500060,"BOS",4,0.1224,0.324666666666667,0,3,0,0,3,0
21500076,"BOS",5,0.1169,0.32025,1,4,1,1,4,1
21500110,"BOS",6,0.116,0.317,2,5,2,2,5,2
21500116,"BOS",7,0.126633333333333,0.322166666666667,0,6,3,3,0,3
21500129,"BOS",8,0.114,0.315428571428571,0,7,4,4,4,3
21500149,"BOS",9,0.115405405405405,0.308125,1,8,5,5,4,5
21500154,"BOS",10,0.117690476190476,0.303666666666667,2,9,6,6,5,6
21500168,"BOS",11,0.121893617021277,0.2976,3,10,7,7,6,7
21500179,"BOS",12,0.117288461538462,0.295272727272727,4,11,8,8,7,8
21500197,"BOS",13,0.125189655172414,0.295,3,12,9,9,6,9
21500210,"BOS",14,0.120888888888889,0.302076923076923,4,13,10,10,7,10
21500217,"BOS",15,0.116088235294118,0.300714285714286,5,14,11,11,8,11
21500229,"BOS",16,0.116219178082192,0.299933333333333,6,15,12,12,9,12
21500249,"BOS",17,0.120666666666667,0.299875,7,16,13,13,10,13
21500255,"BOS",18,0.119385542168675,0.300411764705882,8,17,14,14,11,14
21500282,"BOS",19,0.120147727272727,0.298888888888889,9,18,15,15,12,15
21500296,"BOS",20,0.120290322580645,0.293842105263158,10,19,16,16,13,16
21500312,"BOS",21,0.119561224489796,0.29285,11,20,17,17,14,17
21500319,"BOS",22,0.119660194174757,0.289047619047619,12,21,18,18,15,18
21500336,"BOS",23,0.119055555555556,0.287590909090909,13,22,19,19,16,19
21500345,"BOS",24,0.115690265486726,0.286478260869565,14,23,20,20,17,20
21500367,"BOS",25,0.116067796610169,0.284125,15,24,21,21,18,21
21500374,"BOS",26,0.114674796747967,0.28416,16,25,22,22,19,22
21500389,"BOS",27,0.113640625,0.285076923076923,17,26,23,23,20,23
21500411,"BOS",28,0.100338461538462,0.285185185185185,0,27,3,0,21,24
21500423,"BOS",29,0.110904411764706,0.279607142857143,0,28,24,1,22,25
21500446,"BOS",30,0.1143,0.278241379310345,18,29,25,24,23,26
21500454,"BOS",31,0.115027586206897,0.278633333333333,19,30,25,26,24,27
21500476,"BOS",32,0.114126666666667,0.281193548387097,20,31,26,27,25,28
21500495,"BOS",33,0.113335483870968,0.28078125,21,32,27,28,26,29
21500513,"BOS",34,0.112271604938272,0.281,0,33,28,2,1,30
21500528,"BOS",35,0.112341317365269,0.281676470588235,1,34,29,3,2,31
21500537,"BOS",36,0.112563953488372,0.283085714285714,2,35,30,4,3,32
21500560,"BOS",37,0.106476744186047,0.283416666666667,0,36,31,5,27,33
21500571,"BOS",38,0.107101694915254,0.284486486486487,1,37,32,6,28,34
21500580,"BOS",39,0.114989010989011,0.287131578947368,22,38,33,29,29,35
21500595,"BOS",40,0.115283422459893,0.287282051282051,23,39,34,30,30,36
21500604,"BOS",41,0.115395833333333,0.287125,24,40,35,31,31,37
21500623,"BOS",42,0.115350253807107,0.288585365853659,25,41,36,32,32,38
21500633,"BOS",43,0.114707920792079,0.28797619047619,26,42,37,33,33,39
21500646,"BOS",44,0.112384615384615,0.287906976744186,1,43,7,34,34,40
21500656,"BOS",45,0.113663507109005,0.287340909090909,27,44,38,35,41,35
21500668,"BOS",46,0.114277777777778,0.288288888888889,28,45,39,36,36,42
21500685,"BOS",47,0.11431221719457,0.288021739130435,29,46,40,37,37,43
21500698,"BOS",48,0.114243362831858,0.287510638297872,30,47,41,38,38,44
21500716,"BOS",49,0.11391341991342,0.288395833333333,31,48,42,39,39,45
21500730,"BOS",50,0.11289406779661,0.287857142857143,32,49,43,40,40,46
21500737,"BOS",51,0.112128630705394,0.28752,33,50,44,41,41,47
21500755,"BOS",52,0.112040650406504,0.286882352941176,34,51,45,42,42,48
21500773,"BOS",53,0.111490039840637,0.287461538461538,35,52,46,43,43,49
21500786,"BOS",54,0.11166015625,0.287358490566038,36,53,47,44,44,50
21500792,"BOS",55,0.111371647509579,0.285907407407407,37,54,48,45,45,51
21500817,"BOS",56,0.111225563909774,0.286236363636364,38,55,49,46,46,52
21500825,"BOS",57,0.110472324723247,0.286928571428571,39,56,50,47,47,53
21500838,"BOS",58,0.110760869565217,0.286473684210526,40,57,51,48,48,54
21500856,"BOS",59,0.110387900355872,0.286413793103448,41,58,52,49,49,55
21500869,"BOS",60,0.111020979020979,0.28728813559322,42,53,59,50,50,56
21500886,"BOS",61,0.110975945017182,0.287133333333333,43,60,54,51,51,57
21500899,"BOS",62,0.110956081081081,0.288131147540984,44,61,55,52,52,58
21500915,"BOS",63,0.111501661129568,0.288290322580645,45,62,56,53,53,59
21500922,"BOS",64,0.11112091503268,0.287714285714286,46,63,54,57,54,60
21500953,"BOS",65,0.110717041800643,0.286828125,47,64,58,55,55,61
21500965,"BOS",66,0.110664556962025,0.287446153846154,48,65,59,56,56,62
21500997,"BOS",67,0.10622,0.287893939393939,0,8,60,57,57,63
21501003,"BOS",68,0.106098360655738,0.28765671641791,1,9,61,58,58,64
21501023,"BOS",69,0.11385498489426,0.288308823529412,0,4,62,59,59,65
21501039,"BOS",70,0.113479166666667,0.288405797101449,1,5,63,60,60,66
21501046,"BOS",71,0.114026392961877,0.288514285714286,2,6,64,61,61,67
21501057,"BOS",72,0.114268786127168,0.289394366197183,3,7,65,62,62,68
21501090,"BOS",73,0.114880341880342,0.289194444444444,4,8,66,63,63,69
21501106,"BOS",74,0.114533707865169,0.290246575342466,5,9,67,64,64,70
21501127,"BOS",75,0.110393767705382,0.290716216216216,49,66,68,65,65,71
21501136,"BOS",76,0.113877049180328,0.291413333333333,6,10,69,66,66,72
21501153,"BOS",77,0.118220708446866,0.291789473684211,1,67,70,67,11,73
21501168,"BOS",78,0.110325136612022,0.292103896103896,50,68,71,68,67,74
21501181,"BOS",79,0.110738544474394,0.29298717948718,51,69,72,69,68,75
21501188,"BOS",80,0.110510638297872,0.292240506329114,52,70,73,70,69,76
21501205,"BOS",81,0.109955380577428,0.29245,53,71,74,71,70,77
21501217,"BOS",82,0.10950518134715,0.294654320987654,54,72,75,72,71,78
21500006,"BKN",1,0.067,0.274,0,0,0,0,0,0
21500028,"BKN",2,0.066,0.274,0,1,1,1,1,0
21500036,"BKN",3,0.0553333333333333,0.256,0,2,2,2,0,1
21500047,"BKN",4,0.0622142857142857,0.25,1,3,3,3,1,2
21500062,"BKN",5,0.0713157894736842,0.243,2,4,4,4,2,3
21500077,"BKN",6,0.084125,0.2466,0,5,5,5,0,4
21500089,"BKN",7,0.0889310344827586,0.247,1,6,6,6,1,5
21500119,"BKN",8,0.0909117647058824,0.260285714285714,2,7,7,7,2,6
21500137,"BKN",9,0.0878461538461539,0.2565,3,8,8,8,3,7
21500144,"BKN",10,0.0897727272727273,0.256111111111111,4,9,9,9,4,8
21500159,"BKN",11,0.0908367346938776,0.2548,5,10,10,10,5,9
21500165,"BKN",12,0.0942037037037037,0.260909090909091,6,11,11,11,6,10
21500179,"BKN",13,0.094864406779661,0.2635,7,12,12,12,7,11
21500197,"BKN",14,0.0938125,0.258076923076923,8,13,13,13,8,12
21500223,"BKN",15,0.098,0.260285714285714,9,14,14,14,9,13
21500240,"BKN",16,0.0968513513513514,0.2646,10,15,15,15,10,14
21500248,"BKN",17,0.099746835443038,0.26225,11,16,16,16,11,15
21500264,"BKN",18,0.101261904761905,0.264705882352941,12,17,17,17,12,16
21500283,"BKN",19,0.0999101123595506,0.266277777777778,13,18,18,18,13,17
21500300,"BKN",20,0.0953297872340425,0.268526315789474,0,19,19,19,0,18
21500315,"BKN",21,0.0946666666666667,0.27035,1,20,20,20,1,19
21500329,"BKN",22,0.0963269230769231,0.269666666666667,2,21,21,21,2,20
21500344,"BKN",23,0.0953853211009174,0.267,3,22,22,22,3,21
21500358,"BKN",24,0.0948947368421053,0.265869565217391,4,23,23,23,4,22
21500373,"BKN",25,0.0937310924369748,0.265541666666667,5,24,24,24,5,23
21500386,"BKN",26,0.0937096774193548,0.26664,6,25,25,25,6,24
21500403,"BKN",27,0.0937674418604651,0.266384615384615,7,26,26,26,7,25
21500414,"BKN",28,0.092910447761194,0.264,8,27,27,27,8,26
21500428,"BKN",29,0.0929568345323741,0.264571428571429,9,28,28,28,9,27
21500447,"BKN",30,0.0933055555555556,0.262965517241379,10,29,29,29,10,28
21500462,"BKN",31,0.0929597315436242,0.2627,11,30,30,30,11,29
21500475,"BKN",32,0.0928571428571429,0.265774193548387,12,31,31,31,12,30
21500495,"BKN",33,0.093559748427673,0.26684375,13,32,32,32,13,31
21500513,"BKN",34,0.0927701863354037,0.269030303030303,0,33,33,33,14,1
21500529,"BKN",35,0.0926686746987952,0.268088235294118,1,34,34,34,15,2
21500541,"BKN",36,0.0925964912280702,0.269085714285714,2,35,35,35,16,3
21500553,"BKN",37,0.083375,0.2705,0,36,36,36,3,4
21500566,"BKN",38,0.0860853658536585,0.26972972972973,0,37,37,37,2,0
21500579,"BKN",39,0.0861065088757396,0.270473684210526,1,38,38,38,3,1
21500596,"BKN",40,0.0874022988505747,0.269692307692308,2,39,39,39,4,2
21500602,"BKN",41,0.0879217877094972,0.27225,3,40,40,40,5,3
21500621,"BKN",42,0.0876684782608696,0.270634146341463,4,41,41,41,6,4
21500631,"BKN",43,0.0880582010582011,0.27197619047619,5,42,42,42,7,5
21500647,"BKN",44,0.0879587628865979,0.27146511627907,6,43,43,43,8,6
21500664,"BKN",45,0.087286432160804,0.272318181818182,7,44,44,44,9,7
21500678,"BKN",46,0.0878676470588235,0.273311111111111,8,45,45,45,10,8
21500702,"BKN",47,0.0877272727272727,0.272282608695652,9,46,46,46,11,9
21500710,"BKN",48,0.0884953271028037,0.274063829787234,10,47,47,47,12,10
21500722,"BKN",49,0.0891917808219178,0.276104166666667,11,48,48,48,13,11
21500738,"BKN",50,0.0890625,0.275897959183673,12,49,49,49,14,12
21500754,"BKN",51,0.0893668122270742,0.27512,13,50,50,50,15,13
21500764,"BKN",52,0.0897264957264957,0.274901960784314,14,51,51,51,16,14
21500778,"BKN",53,0.0896234309623431,0.273884615384615,15,52,52,52,17,15
21500793,"BKN",54,0.0897336065573771,0.273679245283019,16,53,53,53,18,16
21500807,"BKN",55,0.0899397590361446,0.274537037037037,17,54,54,54,19,17
21500827,"BKN",56,0.0907362204724409,0.276109090909091,18,55,55,55,20,18
21500844,"BKN",57,0.0912239382239382,0.275017857142857,19,56,56,56,21,19
21500858,"BKN",58,0.0889507575757576,0.275684210526316,0,17,57,57,22,20
21500876,"BKN",59,0.0900408921933085,0.274672413793103,1,18,58,58,23,21
21500890,"BKN",60,0.0904087591240876,0.274796610169492,2,19,59,59,24,22
21500896,"BKN",61,0.0905627240143369,0.275366666666667,3,20,60,60,25,23
21500920,"BKN",62,0.091193661971831,0.276491803278688,4,21,61,61,26,24
21500926,"BKN",63,0.0699486166007905,0.175564516129032,0,22,0,0,27,25
21500944,"BKN",64,0.0904349315068493,0.271634920634921,5,23,62,62,28,26
21500964,"BKN",65,0.085705035971223,0.27303125,0,29,63,63,4,27
21500985,"BKN",66,0.0858586572438162,0.272769230769231,0,24,64,64,5,28
21500999,"BKN",67,0.0909409836065574,0.272136363636364,6,25,65,65,30,29
21501016,"BKN",68,0.0895379061371841,0.271432835820896,0,26,66,66,0,30
21501030,"BKN",69,0.0876382978723404,0.215455882352941,0,27,67,1,31,31
21501052,"BKN",70,0.092562893081761,0.26563768115942,7,28,68,67,32,32
21501069,"BKN",71,0.0891470588235294,0.266085714285714,0,29,69,68,1,5
21501082,"BKN",72,0.089112540192926,0.266253521126761,1,30,70,69,2,6
21501097,"BKN",73,0.0895126582278481,0.266527777777778,2,31,71,70,3,7
21501108,"BKN",74,0.0746421725239617,0.267397260273973,0,32,1,71,4,8
21501122,"BKN",75,0.0816608996539792,0.212337837837838,0,33,72,0,33,9
21501130,"BKN",76,0.0813023255813953,0.265053333333333,0,14,2,72,34,10
21501143,"BKN",77,0.0669045643153527,0.17225,0,15,3,1,35,11
21501167,"BKN",78,0.0671864951768489,0.180753246753247,0,16,34,4,36,12
21501178,"BKN",79,0.0633516129032258,0.181653846153846,0,35,0,5,37,13
21501199,"BKN",80,0.0633269841269841,0.182354430379747,1,36,1,6,38,14
21501206,"BKN",81,0.0659808429118774,0.183325,0,37,2,2,39,15
21501218,"BKN",82,0.0662105263157895,0.183666666666667,1,38,3,3,40,16
21500007,"UTA",1,0.113,0.283,0,0,0,0,0,0
21500023,"UTA",2,0.113,0.283,1,1,1,1,1,1
21500033,"UTA",3,0.1416,0.3065,2,2,2,2,2,2
21500068,"UTA",4,0.125933333333333,0.288333333333333,3,3,3,3,3,3
21500073,"UTA",5,0.1173,0.26225,4,4,4,4,4,4
21500091,"UTA",6,0.1112,0.2618,5,5,5,5,5,5
21500106,"UTA",7,0.113233333333333,0.2505,6,6,6,6,6,6
21500124,"UTA",8,0.116771428571429,0.241428571428571,0,7,0,7,7,7
21500128,"UTA",9,0.1195,0.257,0,8,1,8,0,8
21500148,"UTA",10,0.107261904761905,0.246444444444444,7,9,9,7,8,9
21500173,"UTA",11,0.104659574468085,0.2442,8,10,10,8,9,10
21500184,"UTA",12,0.106211538461538,0.239636363636364,9,11,11,9,10,11
21500208,"UTA",13,0.104456140350877,0.237916666666667,10,12,12,10,11,12
21500226,"UTA",14,0.103338709677419,0.237076923076923,11,13,13,11,12,13
21500243,"UTA",15,0.0721060606060606,0.243785714285714,0,14,0,12,13,14
21500259,"UTA",16,0.105704225352113,0.245266666666667,12,15,14,13,14,15
21500279,"UTA",17,0.0862597402597403,0.2460625,0,16,1,15,15,16
21500297,"UTA",18,0.109049382716049,0.247294117647059,1,17,2,16,16,17
21500318,"UTA",19,0.109581395348837,0.245833333333333,2,18,3,17,17,18
21500327,"UTA",20,0.107868131868132,0.242947368421053,3,19,4,18,18,19
21500341,"UTA",21,0.108697916666667,0.2449,4,20,5,19,19,20
21500356,"UTA",22,0.119693069306931,0.256095238095238,0,21,6,20,20,1
21500364,"UTA",23,0.105085714285714,0.243818181818182,5,22,7,21,21,21
21500380,"UTA",24,0.103428571428571,0.258173913043478,0,23,22,0,22,2
21500395,"UTA",25,0.103886956521739,0.239833333333333,6,24,8,23,23,22
21500417,"UTA",26,0.103641666666667,0.24256,7,25,9,24,24,23
21500434,"UTA",27,0.105872,0.242346153846154,8,26,10,25,25,24
21500452,"UTA",28,0.0849430894308943,0.242740740740741,0,27,11,1,26,25
21500467,"UTA",29,0.086453125,0.244714285714286,1,28,12,2,27,26
21500479,"UTA",30,0.0876691729323308,0.245827586206897,2,29,13,3,28,27
21500489,"UTA",31,0.0858550724637681,0.243233333333333,3,30,14,4,29,28
21500503,"UTA",32,0.0872447552447553,0.244967741935484,4,31,15,5,30,29
21500518,"UTA",33,0.0881013513513513,0.24253125,5,32,16,6,31,30
21500532,"UTA",34,0.0892941176470588,0.244727272727273,6,33,17,7,32,31
21500538,"UTA",35,0.0883227848101266,0.247088235294118,7,34,18,8,33,32
21500555,"UTA",36,0.0921468531468531,0.246857142857143,0,35,19,14,0,33
21500565,"UTA",37,0.0950064516129032,0.252416666666667,0,36,20,15,34,34
21500584,"UTA",38,0.0959875,0.256837837837838,1,37,21,16,35,35
21500591,"UTA",39,0.0957090909090909,0.256236842105263,2,38,22,17,36,36
21500608,"UTA",40,0.0952117647058824,0.257358974358974,3,39,23,18,37,37
21500616,"UTA",41,0.0980742857142857,0.257775,4,40,24,19,38,38
21500632,"UTA",42,0.0978555555555556,0.258780487804878,5,41,25,20,39,39
21500647,"UTA",43,0.0977027027027027,0.259380952380952,6,42,26,21,40,40
21500673,"UTA",44,0.0984473684210526,0.259232558139535,7,43,27,22,41,41
21500690,"UTA",45,0.0977948717948718,0.261204545454545,8,44,28,23,42,42
21500704,"UTA",46,0.105118918918919,0.261111111111111,13,45,26,24,43,43
21500728,"UTA",47,0.105668421052632,0.259326086956522,14,46,27,25,44,44
21500743,"UTA",48,0.106087179487179,0.259978723404255,15,47,28,26,45,45
21500758,"UTA",49,0.10565,0.258708333333333,16,48,29,27,46,46
21500768,"UTA",50,0.106312195121951,0.258571428571429,17,49,30,28,47,47
21500787,"UTA",51,0.106895238095238,0.2586,18,50,31,29,48,48
21500798,"UTA",52,0.106702325581395,0.25821568627451,19,51,32,30,49,49
21500654,"UTA",53,0.1068,0.258884615384615,20,52,33,31,50,50
21500817,"UTA",54,0.106195555555556,0.258377358490566,21,53,34,32,51,51
21500832,"UTA",55,0.107104347826087,0.259296296296296,22,54,35,33,52,52
21500843,"UTA",56,0.123236263736264,0.258727272727273,0,55,36,34,53,0
21500860,"UTA",57,0.123085561497326,0.268,1,56,37,35,54,1
21500876,"UTA",58,0.122203125,0.261666666666667,2,57,38,36,55,2
21500886,"UTA",59,0.121517766497462,0.257568965517241,3,58,39,37,56,3
21500900,"UTA",60,0.120470297029703,0.257508474576271,4,59,40,38,57,4
21500918,"UTA",61,0.119618357487923,0.258616666666667,5,60,41,39,58,5
21500925,"UTA",62,0.119471698113208,0.257754098360656,6,61,42,40,59,6
21500947,"UTA",63,0.119700460829493,0.25758064516129,7,62,43,41,60,7
21500958,"UTA",64,0.110562790697674,0.258079365079365,0,63,44,42,1,8
21500969,"UTA",65,0.118676991150442,0.258328125,8,64,45,43,61,9
21500986,"UTA",66,0.118965367965368,0.2576,9,65,46,44,62,10
21500994,"UTA",67,0.0974425531914894,0.226333333333333,0,0,47,45,63,11
21501019,"UTA",68,0.09835,0.227769230769231,1,1,48,46,64,12
21501034,"UTA",69,0.119856557377049,0.249926470588235,10,66,49,47,65,13
21501041,"UTA",70,0.119345381526104,0.248840579710145,11,67,50,48,66,14
21501061,"UTA",71,0.118838582677165,0.248557142857143,12,68,51,49,67,15
21501071,"UTA",72,0.118285714285714,0.247788732394366,13,69,52,50,68,16
21501087,"UTA",73,0.11680303030303,0.247222222222222,14,70,53,51,69,17
21501104,"UTA",74,0.116453531598513,0.246849315068493,15,71,54,52,70,18
21501119,"UTA",75,0.117751824817518,0.246783783783784,16,72,55,53,71,19
21501134,"UTA",76,0.106683673469388,0.247066666666667,0,73,29,54,72,20
21501149,"UTA",77,0.118166077738516,0.247236842105263,17,74,56,55,73,21
21501161,"UTA",78,0.118923611111111,0.247584415584416,18,75,57,56,74,22
21501187,"UTA",79,0.118709897610922,0.246987179487179,19,76,58,57,75,23
21501198,"UTA",80,0.107089171974522,0.247455696202532,1,77,30,58,76,24
21501210,"UTA",81,0.107686520376176,0.2472,2,78,31,59,77,25
21501228,"UTA",82,0.0945495207667732,0.248172839506173,0,79,32,9,78,26
21500008,"CHA",1,0.0792,0.317,0,0,0,0,0,0
21500026,"CHA",2,0.0792,0.317,1,1,1,1,1,1
21500039,"CHA",3,0.0831,0.2655,2,2,2,2,2,2
21500053,"CHA",4,0.0910666666666667,0.240666666666667,3,3,3,3,3,3
21500072,"CHA",5,0.0982,0.2465,4,4,4,4,4,4
21500090,"CHA",6,0.10596,0.2688,5,5,5,5,5,5
21500111,"CHA",7,0.104466666666667,0.255166666666667,6,6,6,6,6,6
21500113,"CHA",8,0.0982,0.250428571428571,7,7,7,7,7,7
21500132,"CHA",9,0.0938,0.24525,8,8,8,8,8,8
21500147,"CHA",10,0.0934444444444444,0.242777777777778,9,9,9,9,9,9
21500162,"CHA",11,0.11030612244898,0.2417,0,10,0,10,10,10
21500165,"CHA",12,0.106407407407407,0.247090909090909,1,11,1,11,11,11
21500178,"CHA",13,0.110533333333333,0.257833333333333,0,12,12,12,0,12
21500202,"CHA",14,0.101241935483871,0.252846153846154,10,10,13,13,13,13
21500215,"CHA",15,0.101761194029851,0.254785714285714,11,11,14,14,14,14
21500227,"CHA",16,0.102888888888889,0.251466666666667,12,12,15,15,15,15
21500246,"CHA",17,0.102090909090909,0.2486875,13,13,16,16,16,16
21500268,"CHA",18,0.093875,0.243,0,14,17,2,17,17
21500292,"CHA",19,0.0907764705882353,0.240944444444444,1,15,18,3,18,18
21500304,"CHA",20,0.0908222222222222,0.239947368421053,2,16,19,4,19,19
21500320,"CHA",21,0.0948736842105263,0.2401,3,17,20,5,20,20
21500338,"CHA",22,0.0981,0.239095238095238,4,18,21,6,21,21
21500345,"CHA",23,0.0981428571428571,0.242909090909091,5,19,22,7,22,22
21500372,"CHA",24,0.0969,0.24295652173913,6,20,23,8,23,23
21500383,"CHA",25,0.0881130434782609,0.245083333333333,0,21,24,9,1,24
21500399,"CHA",26,0.0957983193277311,0.248,7,22,25,10,24,25
21500415,"CHA",27,0.0958064516129032,0.247884615384615,8,25,26,11,23,26
21500423,"CHA",28,0.093922480620155,0.245333333333333,9,24,27,12,26,27
21500443,"CHA",29,0.092589552238806,0.243107142857143,10,25,28,13,27,28
21500458,"CHA",30,0.0944460431654676,0.242068965517241,11,26,29,14,28,29
21500474,"CHA",31,0.09525,0.2445,12,27,30,15,29,30
21500492,"CHA",32,0.0951006711409396,0.24541935483871,13,28,31,16,30,31
21500497,"CHA",33,0.0899411764705882,0.2473125,1,29,32,17,2,32
21500520,"CHA",34,0.0900759493670886,0.251636363636364,2,30,33,18,3,33
21500533,"CHA",35,0.0893312883435583,0.252529411764706,3,31,34,19,4,34
21500550,"CHA",36,0.0898511904761905,0.256171428571429,4,32,35,20,5,35
21500563,"CHA",37,0.0936235294117647,0.256277777777778,14,33,36,21,31,36
21500577,"CHA",38,0.0933028571428571,0.254405405405405,15,34,37,22,32,37
21500598,"CHA",39,0.0954444444444444,0.253894736842105,16,35,38,23,33,38
21500603,"CHA",40,0.0950162162162162,0.252871794871795,17,36,39,24,34,39
21500616,"CHA",41,0.0940263157894737,0.25165,18,37,40,25,35,40
21500636,"CHA",42,0.0943179487179487,0.256365853658537,19,38,41,26,36,41
21500645,"CHA",43,0.0872160804020101,0.257071428571429,0,39,42,0,6,42
21500655,"CHA",44,0.0879264705882353,0.258651162790698,1,40,43,1,7,43
21500674,"CHA",45,0.0888277511961723,0.260318181818182,2,41,44,2,8,44
21500690,"CHA",46,0.0930192307692308,0.261666666666667,0,42,45,3,37,45
21500705,"CHA",47,0.1071,NA,0,0,46,4,38,46
21500720,"CHA",48,0.100944444444444,0.263063829787234,0,1,47,5,9,47
21500735,"CHA",49,0.0961379310344828,0.207125,0,2,48,27,39,10
21500751,"CHA",50,0.109055248618785,0.256959183673469,0,3,49,28,40,48
21500761,"CHA",51,0.109059139784946,0.25748,1,4,50,29,41,49
21500774,"CHA",52,0.109204188481675,0.257941176470588,2,5,51,30,42,50
21500789,"CHA",53,0.109765306122449,0.259173076923077,3,6,52,31,43,51
21500813,"CHA",54,0.103044715447154,0.259830188679245,0,53,0,32,44,52
21500827,"CHA",55,0.11039898989899,0.259314814814815,0,0,54,33,45,53
21500845,"CHA",56,0.109906403940887,0.259818181818182,1,46,55,34,1,54
21500861,"CHA",57,0.109254807692308,0.259160714285714,2,47,56,35,2,55
21500878,"CHA",58,0.109286384976526,0.259614035087719,3,48,57,36,3,56
21500891,"CHA",59,0.108770642201835,0.25848275862069,4,49,58,37,4,57
21500898,"CHA",60,0.110421524663677,0.258627118644068,5,50,59,38,5,58
21500912,"CHA",61,0.110517543859649,0.25975,6,51,60,39,6,59
21500937,"CHA",62,0.110309012875536,0.260426229508197,7,52,61,40,7,60
21500950,"CHA",63,0.109605042016807,0.260741935483871,8,53,62,41,8,61
21500963,"CHA",64,0.109868312757202,0.26168253968254,9,54,63,42,9,62
21500975,"CHA",65,0.110116935483871,0.2614375,10,55,64,43,10,63
21500988,"CHA",66,0.11098418972332,0.261153846153846,11,56,65,44,11,64
21501004,"CHA",67,0.110589147286822,0.261772727272727,12,57,66,45,12,65
21501014,"CHA",68,0.110882129277567,0.260850746268657,13,58,67,46,13,66
21501028,"CHA",69,0.110455223880597,0.260220588235294,14,59,68,47,14,67
21501043,"CHA",70,0.109978021978022,0.260086956521739,15,60,69,48,15,68
21501052,"CHA",71,0.1024440433213,0.259614285714286,0,61,1,49,16,69
21501074,"CHA",72,0.109386524822695,0.259394366197183,16,62,70,50,17,70
21501089,"CHA",73,0.109142857142857,0.260055555555556,17,63,71,51,18,71
21501109,"CHA",74,0.109366438356164,0.259890410958904,18,64,72,52,19,72
21501128,"CHA",75,0.109925925925926,0.259878378378378,19,65,73,53,20,73
21501144,"CHA",76,0.110023178807947,0.2604,20,66,74,54,21,74
21501156,"CHA",77,0.10275641025641,0.261236842105263,0,22,75,55,11,75
21501169,"CHA",78,0.101840625,0.260987012987013,0,2,76,56,23,76
21501178,"CHA",79,0.1096,0.261564102564103,21,67,77,57,24,77
21501194,"CHA",80,0.109846875,0.262126582278481,22,68,78,58,25,78
21501205,"CHA",81,0.112744966442953,0.26165,0,69,79,17,26,79
21501219,"CHA",82,0.102181547619048,0.261716049382716,1,27,80,59,12,80
21500008,"MIA",1,0.1136,0.336,0,0,0,0,0,0
21500021,"MIA",2,0.1136,0.336,1,1,1,1,1,1
21500041,"MIA",3,0.1175,0.3655,2,2,2,2,2,2
21500055,"MIA",4,0.129,0.333,3,3,3,3,3,3
21500071,"MIA",5,0.12655,0.3365,4,4,4,4,4,4
21500080,"MIA",6,0.13396,0.3328,5,5,5,5,5,5
21500096,"MIA",7,0.126466666666667,0.319333333333333,6,6,6,6,6,6
21500108,"MIA",8,0.127771428571429,0.316285714285714,7,7,7,7,7,7
21500124,"MIA",9,0.117735294117647,0.243125,0,8,8,8,0,8
21500161,"MIA",10,0.130045454545455,0.311875,8,9,9,9,8,9
21500175,"MIA",11,0.129061224489796,0.303888888888889,9,10,10,10,9,10
21500193,"MIA",12,0.130055555555556,0.3077,10,11,11,11,10,11
21500204,"MIA",13,0.131457627118644,0.306,11,12,12,12,11,12
21500218,"MIA",14,0.128310344827586,0.305666666666667,0,0,13,13,12,13
21500230,"MIA",15,0.12431746031746,0.299692307692308,1,14,1,14,14,13
21500255,"MIA",16,0.128220588235294,0.301928571428571,2,2,15,15,14,15
21500277,"MIA",17,0.126452054794521,0.3134,3,3,16,16,15,16
21500291,"MIA",18,0.125012820512821,0.3179375,4,4,17,17,16,17
21500306,"MIA",19,0.127795180722892,0.315941176470588,5,5,18,18,17,18
21500320,"MIA",20,0.1285,0.316444444444444,6,6,19,19,18,19
21500333,"MIA",21,0.130709677419355,0.313157894736842,12,13,20,20,19,20
21500354,"MIA",22,0.129489795918367,0.31465,13,14,21,21,20,21
21500360,"MIA",23,0.128495145631068,0.312952380952381,14,15,22,22,21,22
21500373,"MIA",24,0.128481481481481,0.310045454545455,15,16,23,23,22,23
21500390,"MIA",25,0.128035398230088,0.31095652173913,16,17,24,24,23,24
21500404,"MIA",26,0.126745762711864,0.314833333333333,17,18,25,25,24,25
21500420,"MIA",27,0.127394495412844,0.31424,0,19,26,26,25,0
21500436,"MIA",28,0.127228346456693,0.316423076923077,18,20,27,27,26,26
21500444,"MIA",29,0.127068181818182,0.317333333333333,19,21,28,28,27,27
21500462,"MIA",30,0.126802919708029,0.315928571428571,20,22,29,29,28,28
21500471,"MIA",31,0.126957746478873,0.314448275862069,21,23,30,30,29,29
21500491,"MIA",32,0.120395683453237,0.243032258064516,0,24,31,31,0,30
21500508,"MIA",33,0.126690789473684,0.310612903225806,22,25,32,32,30,31
21500515,"MIA",34,0.117364341085271,0.3083125,0,26,33,0,31,32
